time_s,freq_Hz,amp_m,power_W,energy_Wh_cumulative
24540.0,77.84001563,3.10576885e-05,0.003323114981,0.08722548428
24600.0,73.84338291,7.161801445e-05,0.01767061486,0.08742218608
24660.0,78.60665248,9.88123513e-05,0.03363795429,0.08763584056
24720.0,54.90666195,6.295488441e-05,0.0136541909,0.08785509588
24780.0,42.84692657,4.655807505e-05,0.007467876733,0.08809055596
24840.0,21.49810977,1.236439036e-05,0.0005266869092,0.08827824814
24900.0,21.88356244,7.424697687e-05,0.01899173574,0.08847937962
24960.0,37.91768726,1.825563013e-05,0.001148155643,0.08870491307
25020.0,77.35875794,3.117788447e-05,0.003348886244,0.08893264491
25080.0,24.17725871,2.809558388e-05,0.002719463491,0.08912330909
25140.0,37.4089596,2.164331991e-05,0.001613819156,0.08933902373
25200.0,55.80698202,4.314944944e-05,0.006414423444,0.08952537428
25260.0,72.47507044,3.206021005e-05,0.003541113405,0.08975063531
25320.0,57.88069006,8.724677834e-05,0.02622442093,0.0899731974
25380.0,74.03259436,8.533557764e-05,0.02508807699,0.09018406666
25440.0,38.70467107,5.913990661e-05,0.01204948201,0.09038881865
25500.0,72.87920979,5.710612451e-05,0.01123498468,0.09060787824
25560.0,51.45981151,2.914398719e-05,0.00292620699,0.09082286277
25620.0,45.45964827,2.675577557e-05,0.002466278957,0.09103880248
25680.0,66.85370237,7.545334772e-05,0.01961390806,0.09121872789
25740.0,54.79147427,3.826090591e-05,0.005043332552,0.09143128103
25800.0,60.77257939,2.299023655e-05,0.001820933092,0.09162027591
25860.0,30.94548508,5.889893861e-05,0.01195148982,0.09183036187
25920.0,25.66804679,8.32318054e-05,0.02386633536,0.09208584371
25980.0,37.58098849,4.071573414e-05,0.005711256279,0.09232902602
26040.0,61.16686316,8.465913932e-05,0.02469191689,0.09252924727
26100.0,40.92842171,7.428272206e-05,0.01901002677,0.09274941275
26160.0,25.59375051,3.074051928e-05,0.003255588513,0.0929675403
26220.0,47.20724413,5.891371528e-05,0.0119574874,0.09317087765
26280.0,70.90245356,2.606100235e-05,0.002339857124,0.09338552537
26340.0,73.64466591,7.67831214e-05,0.02031134275,0.09364496104
26400.0,67.95387091,1.066742001e-05,0.0003920359544,0.09385282947
26460.0,60.64201288,8.271996796e-05,0.02357370387,0.09407442551
26520.0,26.14982005,4.854861955e-05,0.008120090688,0.0942786819
26580.0,23.16188039,9.508688155e-05,0.03114930189,0.09450453506
26640.0,25.79434533,5.416062686e-05,0.01010588782,0.09464169357
26700.0,30.07036095,9.180941946e-05,0.02903899561,0.09484892146
26760.0,36.82830394,9.525882473e-05,0.03126205672,0.09508977428
26820.0,42.06773582,6.961853298e-05,0.01669770729,0.09530428645
26880.0,31.35904894,6.507219005e-05,0.01458807393,0.09552997065
26940.0,79.36209949,4.138690129e-05,0.005901099414,0.09573544933
27000.0,36.33011122,6.47223182e-05,0.01443162506,0.09593854689
27060.0,39.56617751,7.074268189e-05,0.01724130556,0.09616867221
27120.0,32.03007373,2.30061696e-05,0.001823457909,0.09639023288
27180.0,46.69401996,5.271274482e-05,0.009572786449,0.0965983928
27240.0,77.96724971,4.117402412e-05,0.005840549889,0.09679171011
27300.0,62.49854936,9.757503754e-05,0.03280080956,0.09703120148
27360.0,72.9554571,3.129605135e-05,0.003374319487,0.09724297033
27420.0,30.69611016,9.017762734e-05,0.02801590896,0.097415295
27480.0,41.39119378,7.794229235e-05,0.02092923999,0.09765432031
27540.0,77.62629434,2.680213836e-05,0.00247483357,0.0978689293
27600.0,41.43553948,6.622875515e-05,0.01511124659,0.09804028764
27660.0,78.56163936,9.707926317e-05,0.03246833748,0.09826054481
27720.0,42.40577292,5.730059753e-05,0.01131163571,0.09847940551
27780.0,41.57660108,1.605797068e-05,0.0008883588434,0.09869562635
27840.0,31.43292533,8.995621358e-05,0.02787850254,0.09893820772
27900.0,49.67936311,5.687817821e-05,0.01114547197,0.09915469192
27960.0,48.37712452,4.268613109e-05,0.006277412908,0.09934182077
28020.0,33.92062826,2.774728156e-05,0.002652454793,0.09954316162
28080.0,36.47643413,1.391503193e-05,0.0006670763177,0.09976691261
28140.0,28.53023542,6.044974958e-05,0.01258914167,0.09996100435
28200.0,52.0239061,7.700377097e-05,0.02042824679,0.1001864603
28260.0,26.30304344,7.38470969e-05,0.01878771495,0.1003719661
28320.0,44.94367043,3.242824858e-05,0.00362288122,0.1005769218
28380.0,35.3203945,1.326118958e-05,0.000605859715,0.100766527
28440.0,73.42770485,5.471360432e-05,0.01031330257,0.1009882579
28500.0,31.52918117,8.40145043e-05,0.0243173165,0.1011605568
28560.0,43.68516155,7.169000136e-05,0.01770615598,0.1013473583
28620.0,23.41259367,7.950033373e-05,0.02177434061,0.1015769417
28680.0,45.61470609,7.96377973e-05,0.02184970548,0.1017834337
28740.0,40.53278021,8.059481191e-05,0.02237800058,0.1020118024
28800.0,25.52574334,8.532809424e-05,0.02508367705,0.1022318588
28860.0,70.4933216,9.180198815e-05,0.0290342948,0.1024434646
28920.0,43.35996756,7.604652624e-05,0.01992351081,0.1026105827
28980.0,42.26223995,3.069666951e-05,0.003246307279,0.1028152733
29040.0,36.82790181,6.849836771e-05,0.01616469646,0.1030200466
29100.0,46.72217291,3.614242963e-05,0.004500303431,0.1032186254
29160.0,70.31338459,3.021971211e-05,0.003146210339,0.1034252684
29220.0,53.37143707,6.690776819e-05,0.01542269237,0.1036406707
29280.0,73.16682559,7.121895402e-05,0.01747423977,0.1038417694
29340.0,34.15935056,2.056563618e-05,0.00145710687,0.104041782
29400.0,28.47370755,3.576000575e-05,0.004405571649,0.1042678916
29460.0,41.10289943,2.609242402e-05,0.002345502843,0.1045010021
29520.0,30.17109772,9.604845044e-05,0.03178248378,0.1047297105
29580.0,62.89015165,3.863070511e-05,0.005141293288,0.1049436205
29640.0,22.25566554,3.553790853e-05,0.004351017591,0.1051277298
29700.0,21.24398252,4.531173592e-05,0.007073404751,0.105349161
29760.0,67.4766725,7.300445682e-05,0.01836140274,0.1055158272
29820.0,41.14154731,2.066750234e-05,0.001471577367,0.1057399349
29880.0,24.23930614,6.308079783e-05,0.01370886386,0.1059660672
29940.0,53.17835817,6.894791862e-05,0.01637756868,0.1061696646
30000.0,34.8204814,7.422141291e-05,0.01897865992,0.106408611
30060.0,67.85486112,4.717766067e-05,0.007667961318,0.1066061823
30120.0,33.67053506,8.043369758e-05,0.02228861982,0.1067910136
30180.0,71.02082111,1.845502262e-05,0.00117337349,0.1070151577
30240.0,67.86773247,7.404500519e-05,0.01888855106,0.1072303766
30300.0,36.38366166,5.329195888e-05,0.009784316145,0.1074808508
30360.0,47.65585078,6.836560018e-05,0.01610209447,0.1076734484
30420.0,28.65917494,8.972401782e-05,0.02773476782,0.1078719821
30480.0,60.21712276,2.103560876e-05,0.00152446437,0.1080620168
30540.0,34.72916446,8.766905179e-05,0.02647888707,0.1082712011
30600.0,47.8127826,4.676705434e-05,0.007535067402,0.1084610643
30660.0,28.79281864,1.876510432e-05,0.001213134838,0.1086793392
30720.0,66.8255039,6.854403213e-05,0.01618625602,0.1089093065
30780.0,23.69350351,9.870832093e-05,0.033567163,0.109127563
30840.0,48.01399208,6.390093073e-05,0.01406764746,0.1093415456
30900.0,44.32491672,7.897988138e-05,0.02149018048,0.1095740809
30960.0,48.93330257,4.446804488e-05,0.00681244767,0.1098026447
31020.0,35.44362696,3.453283183e-05,0.004108388415,0.1099896431
31080.0,44.39136301,2.593503254e-05,0.002317291684,0.1101982485
31140.0,36.49534026,6.349000938e-05,0.01388730236,0.110438669
31200.0,76.07282643,5.021998386e-05,0.008688808916,0.1106605309
31260.0,61.11686438,8.211805627e-05,0.02323188402,0.110853397
31320.0,24.41050072,4.057352052e-05,0.005671428926,0.1110567906
31380.0,41.968949,9.554641658e-05,0.03145110554,0.1112627633
31440.0,65.4834991,9.627491847e-05,0.03193253726,0.1114623014
31500.0,60.26918652,7.28927512e-05,0.01830525541,0.1116616521
31560.0,39.72924319,4.752876151e-05,0.007782517466,0.111879698
31620.0,41.83619114,5.115186218e-05,0.009014258461,0.1120549351
31680.0,22.21775646,2.735076743e-05,0.002577188246,0.1122835653
31740.0,32.43488601,5.684147268e-05,0.01113109146,0.1124769836
31800.0,57.93963281,9.066907314e-05,0.0283221006,0.1127164523
31860.0,62.95600193,9.198687439e-05,0.02915136084,0.1129275462
31920.0,72.30632152,7.448853261e-05,0.01911551251,0.1131835419
31980.0,51.68807702,4.308599739e-05,0.006395572262,0.1134020716
32040.0,56.11484152,9.72761352e-05,0.03260015943,0.1135954671
32100.0,73.93586488,2.091304347e-05,0.001506751349,0.1138206078
32160.0,51.72430037,3.362216432e-05,0.00389456038,0.1140121227
32220.0,55.35337277,9.757926134e-05,0.03280364936,0.11421291
32280.0,27.15027245,9.968777907e-05,0.0342366253,0.1143932484
32340.0,47.65008292,9.795275913e-05,0.03305525076,0.11461138
32400.0,47.51308629,1.017484967e-05,0.0003566671499,0.1148631357
32460.0,72.85396504,7.192067588e-05,0.01782028432,0.1150872836
32520.0,28.41170437,8.929523267e-05,0.02747031598,0.1152971929
32580.0,57.74464909,3.011593984e-05,0.003124639729,0.1155259912
32640.0,56.14918556,3.609913214e-05,0.004489527447,0.1157754837
32700.0,30.07861713,8.483397665e-05,0.02479400927,0.1160164191
32760.0,47.167077,1.884200168e-05,0.0012230978,0.1162510324
32820.0,57.11057887,4.916393855e-05,0.008327227753,0.1164433357
32880.0,53.24665066,5.138863155e-05,0.009097901159,0.1166391053
32940.0,37.17230046,6.412751264e-05,0.01416758734,0.116829519
33000.0,28.79143668,4.563943635e-05,0.007176086303,0.1170661399
33060.0,51.06667959,1.620711381e-05,0.0009049372648,0.1172745811
33120.0,47.1735216,1.934685959e-05,0.001289519958,0.1175071276
33180.0,77.51952095,7.601917805e-05,0.01990918342,0.1177339118
33240.0,58.04812217,5.385942315e-05,0.009993796552,0.1179219433
33300.0,73.58851321,1.599430335e-05,0.0008813284012,0.1181432326
33360.0,37.59600356,2.672303437e-05,0.00246024665,0.1183542089
33420.0,44.2210187,9.699176637e-05,0.03240983693,0.118577519
33480.0,57.16717786,1.907690377e-05,0.001253784471,0.1188022641
33540.0,38.05392778,5.069423358e-05,0.008853688371,0.1189881181
33600.0,68.44031195,9.472579428e-05,0.03091317552,0.1191772316
33660.0,42.3250359,7.555385905e-05,0.01966619821,0.1194016067
33720.0,25.75081684,7.123058611e-05,0.01747994832,0.1196008696
33780.0,52.5584059,9.691013388e-05,0.03235530483,0.1198429191
33840.0,50.56524691,1.962334995e-05,0.001326640973,0.1200540064
33900.0,46.3623888,7.186235662e-05,0.0177913957,0.1202443981
33960.0,40.62054012,5.12287594e-05,0.009041381322,0.1204779861
34020.0,64.73025959,7.374130801e-05,0.01873392522,0.1206969794
34080.0,24.67770944,7.995525279e-05,0.02202424908,0.1209567891
34140.0,27.10287519,5.817393151e-05,0.01165907079,0.1211879191
34200.0,38.57835046,8.700460196e-05,0.02607903743,0.1213896916
34260.0,55.16996262,8.145202031e-05,0.02285655802,0.1215952329
34320.0,28.5804081,1.842471288e-05,0.00116952246,0.1217913967
34380.0,21.50403324,9.082724201e-05,0.02842100052,0.1220292647
34440.0,61.61194822,1.829192768e-05,0.001152725923,0.1222442213
34500.0,55.59093115,9.886750909e-05,0.03367551868,0.1224493842
34560.0,35.66888515,4.124125815e-05,0.005859639802,0.1226815705
34620.0,26.71371696,1.85750078e-05,0.001188680445,0.1228749107
34680.0,56.43531654,6.113973263e-05,0.01287817075,0.1230803865
34740.0,46.21033882,2.548601146e-05,0.002237746346,0.1232858561
34800.0,56.71650939,3.439300266e-05,0.004075184684,0.1235408957
34860.0,58.55792531,5.441686821e-05,0.01020173871,0.123751822
34920.0,36.68778094,3.938611258e-05,0.005344330954,0.1239689797
34980.0,55.00248017,3.058731645e-05,0.003223219346,0.1241389391
35040.0,41.96514038,4.436810884e-05,0.006781861931,0.1243538259
35100.0,37.63925653,8.860762586e-05,0.02704888137,0.1245949289
35160.0,32.0888251,9.964368625e-05,0.03420634564,0.1247596308
35220.0,20.58284684,4.005370634e-05,0.005527038979,0.1249584266
35280.0,37.42465085,4.121452667e-05,0.00585204614,0.1251638942
35340.0,33.96102966,7.335268158e-05,0.01853698502,0.1253953623
35400.0,46.41300092,9.642663022e-05,0.03203325629,0.1256254316
35460.0,61.33847411,4.704124712e-05,0.007623681821,0.1258326223
35520.0,60.60758265,9.63045075e-05,0.0319521685,0.1260637773
35580.0,33.38611554,4.337085068e-05,0.006480417553,0.1262657562
35640.0,39.28699001,9.845489211e-05,0.03339502015,0.1264538861
35700.0,23.39702653,7.964123498e-05,0.02185159187,0.1266642412
35760.0,68.5287305,8.736457176e-05,0.02629528084,0.1268836284
35820.0,72.70982532,9.739888452e-05,0.03268248532,0.127068035
35880.0,67.49363547,9.307052948e-05,0.02984224406,0.1272599
35940.0,28.47590086,7.958770739e-05,0.02182222844,0.1275051823
36000.0,43.93945775,1.452637346e-05,0.0007269784204,0.1277290977
36060.0,35.33111089,9.980565686e-05,0.03431764071,0.1279070583
36120.0,47.69913292,1.298236949e-05,0.0005806508142,0.128110547
36180.0,72.29502855,5.113636756e-05,0.009008798195,0.1283333843
36240.0,28.51750222,6.490539412e-05,0.01451338418,0.1285371767
36300.0,39.26982423,5.988436553e-05,0.01235475148,0.1287844491
36360.0,26.94896557,2.564172071e-05,0.00226517333,0.1289947548
36420.0,68.20790224,4.66221766e-05,0.007488454562,0.1292356436
36480.0,52.28021011,2.859977814e-05,0.00281794451,0.1294361061
36540.0,42.46217958,5.063725218e-05,0.008833796088,0.1296341067
36600.0,53.15591876,9.625135687e-05,0.03191690932,0.1298412698
36660.0,76.59121686,2.156680051e-05,0.001602428097,0.1300289749
36720.0,51.4759185,3.682064137e-05,0.004670784247,0.1302455044
36780.0,26.06154666,9.832839816e-05,0.03330926404,0.1304539415
36840.0,49.49747115,3.622898015e-05,0.004521883054,0.1306503196
36900.0,39.52054537,7.369963838e-05,0.01871275892,0.1308986585
36960.0,21.98273153,6.011163365e-05,0.01244870486,0.1311354818
37020.0,47.18207556,3.431500956e-05,0.004056723026,0.1313688952
37080.0,31.91625843,6.650002118e-05,0.01523528827,0.131561449
37140.0,43.89518737,5.626849572e-05,0.01090781387,0.1317465103
37200.0,54.82154858,1.812898183e-05,0.00113228026,0.1319296589
37260.0,33.72278613,1.58970228e-05,0.0008706401743,0.1321685703
37320.0,65.73517339,5.403888816e-05,0.01006050818,0.1324111621
37380.0,28.45051924,4.357689611e-05,0.00654213791,0.1326001472
37440.0,47.74749065,2.935058064e-05,0.002967840131,0.1328128948
37500.0,48.56923817,1.083294997e-05,0.0004042970607,0.1329973141
37560.0,52.43763033,1.34602365e-05,0.0006241837956,0.1331755128
37620.0,57.60130456,4.102126663e-05,0.005797292871,0.1334176786
37680.0,26.38810154,6.566745795e-05,0.01485619249,0.1336090519
37740.0,46.39988551,4.716288197e-05,0.007663157995,0.1338393928
37800.0,57.92401708,6.010653358e-05,0.01244659257,0.1340413142
37860.0,31.52339812,2.893479057e-05,0.002884348916,0.13429966
37920.0,63.57827183,6.318415115e-05,0.01375382263,0.1345694749
37980.0,46.82763727,4.666732379e-05,0.007502964666,0.1347475851
38040.0,79.28624495,2.6490063e-05,0.002417536784,0.1349602009
38100.0,44.5594382,2.618953284e-05,0.002362993962,0.1351418645
38160.0,45.79997815,1.525427655e-05,0.0008016602317,0.1353482253
38220.0,23.93573178,8.945946985e-05,0.02757145904,0.1355669512
38280.0,42.88425182,1.065899005e-05,0.0003914165839,0.135779712
38340.0,49.44862047,6.093532099e-05,0.01279220219,0.135967016
38400.0,37.10393064,1.237355342e-05,0.0005274678379,0.1361413721
38460.0,77.51918984,4.099754862e-05,0.005790590958,0.1363035091
38520.0,47.91232956,6.083351349e-05,0.01274949283,0.1365268774
38580.0,41.94903352,3.306381038e-05,0.00376628267,0.1367544784
38640.0,58.74566365,7.280381071e-05,0.01826061215,0.1369402276
38700.0,34.22525604,2.465723967e-05,0.002094575512,0.1371566794
38760.0,26.73222222,5.53642995e-05,0.01056006831,0.1373221993
38820.0,66.31974334,1.597347161e-05,0.0008790341287,0.137505376
38880.0,55.11217667,9.65162541e-05,0.03209283068,0.1378002334
38940.0,44.05293994,2.643172277e-05,0.002406900016,0.1380015528
39000.0,66.47166884,3.32793687e-05,0.003815551038,0.1382169282
39060.0,42.74527422,7.773053907e-05,0.02081567353,0.1384272948
39120.0,70.98923013,7.462878734e-05,0.01918756562,0.1386628102
39180.0,58.83855997,7.738062349e-05,0.02062868566,0.1388941268
39240.0,22.41587139,6.735868784e-05,0.01563127291,0.1391374893
39300.0,52.57949429,6.374992763e-05,0.01400124003,0.1393339529
39360.0,47.01963845,1.511197546e-05,0.0007867732546,0.139538753
39420.0,78.11788837,5.128383742e-05,0.00906083325,0.1397910156
39480.0,69.61992279,6.293478924e-05,0.01364547547,0.1400519273
39540.0,65.0102303,6.196571747e-05,0.01322848392,0.1402736955
39600.0,42.02561153,1.934049439e-05,0.001288671583,0.1404625099
39660.0,51.32793174,9.108114456e-05,0.0285801213,0.140668998
39720.0,41.14285268,2.907990285e-05,0.002913352339,0.1408685167
39780.0,73.81759157,9.276873257e-05,0.02964902082,0.1410613261
39840.0,69.43214724,8.66462697e-05,0.02586466448,0.1412878773
39900.0,52.94445436,6.556312375e-05,0.01480902217,0.1415236833
39960.0,28.29944832,5.366452423e-05,0.00992159912,0.1417221955
40020.0,52.03768167,6.109596968e-05,0.01285974133,0.1419478327
40080.0,66.14591396,7.300850242e-05,0.01836343782,0.142173311
40140.0,35.20619834,1.591469278e-05,0.0008725767303,0.1423890303
40200.0,41.53361216,4.743686701e-05,0.007752452339,0.1426095811
40260.0,41.12731915,9.611966925e-05,0.03182963395,0.1428276394
40320.0,39.56129967,9.801961481e-05,0.03310038854,0.1430244362
40380.0,59.69159609,9.092596082e-05,0.02848281484,0.1432371229
40440.0,76.86555581,5.331424338e-05,0.009792500652,0.1434545758
40500.0,69.82925814,4.061488678e-05,0.005682999299,0.1436533972
40560.0,76.07033162,5.830511756e-05,0.01171171403,0.143851709
40620.0,40.31485107,4.140019803e-05,0.005904891822,0.1440461978
40680.0,69.09034508,7.061067912e-05,0.01717702254,0.1442407206
40740.0,59.24090785,7.790557111e-05,0.02090952369,0.1444280712
40800.0,61.29521624,6.032433869e-05,0.01253696022,0.1446057033
40860.0,69.30859149,6.320179166e-05,0.01376150361,0.1448219894
40920.0,72.75561278,8.004670294e-05,0.0220746591,0.1450575901
40980.0,67.22463049,1.758199354e-05,0.001064984633,0.1452741372
41040.0,66.85800532,5.966915549e-05,0.01226611102,0.1454836409
41100.0,50.73287973,7.343813619e-05,0.01858020071,0.1457031983
41160.0,33.24929809,3.496443211e-05,0.004211725578,0.1459457794
41220.0,56.71176184,8.42136279e-05,0.02443272252,0.1461421051
41280.0,54.43101464,8.290609457e-05,0.0236799087,0.1463507609
41340.0,42.64660485,7.386430386e-05,0.01879647134,0.146560995
41400.0,61.51112463,8.978401362e-05,0.02777187106,0.1467778623
41460.0,70.47704856,6.053901113e-05,0.01262634797,0.147019787
41520.0,22.47598617,4.861611033e-05,0.008142682978,0.1472559309
41580.0,21.41343175,4.319637729e-05,0.006428383239,0.1474561283
41640.0,44.49900279,2.81152683e-05,0.002723275464,0.1476952507
41700.0,63.20292453,1.644577252e-05,0.0009317848959,0.1479108222
41760.0,66.86360008,9.069316081e-05,0.02833715102,0.1481115056
41820.0,77.9295584,4.408039483e-05,0.006694190394,0.1483436435
41880.0,67.21323322,9.95751749e-05,0.03415932375,0.1485683553
41940.0,24.82725865,4.164528496e-05,0.005975012041,0.1487659917
42000.0,49.93304749,5.927521302e-05,0.01210468119,0.149005926
42060.0,65.47725631,1.09360963e-05,0.0004120327726,0.1492375626
42120.0,53.1100003,3.681588573e-05,0.004669577797,0.1494409956
42180.0,43.71058778,1.8794865e-05,0.001216985854,0.1496102218
42240.0,75.85433884,8.353355188e-05,0.02403969786,0.1498114622
42300.0,37.7981309,7.450439317e-05,0.01912365377,0.1500198885
42360.0,72.84335653,8.900620311e-05,0.02729277272,0.1502535409
42420.0,32.70247137,6.79337329e-05,0.01589930232,0.1504780765
42480.0,67.27037681,5.041139637e-05,0.008755169599,0.1506926302
42540.0,55.84025103,8.21882761e-05,0.02327163255,0.1509406647
42600.0,44.36941384,8.768175002e-05,0.02648655817,0.1511751489
42660.0,66.02476454,2.498630138e-05,0.00215085462,0.151348756
42720.0,32.94055736,4.274715354e-05,0.006295373634,0.151539106
42780.0,49.18253697,1.914773792e-05,0.001263112572,0.1517478012
42840.0,46.10731783,8.003659091e-05,0.02206908222,0.1519650004
42900.0,65.7054057,6.18772099e-05,0.01319072159,0.152223258
42960.0,36.58016963,9.794608016e-05,0.03305074312,0.1524213337
43020.0,67.180577,9.730863965e-05,0.03262194951,0.1525888438
43080.0,51.54556911,8.947203659e-05,0.02757920574,0.1527860783
43140.0,43.48591868,9.174980336e-05,0.02900129513,0.152983996
43200.0,61.58618061,8.711699978e-05,0.02614646191,0.1532123843
43260.0,23.68376058,9.509851287e-05,0.03115692291,0.1534594144
43320.0,64.69550323,8.94445209e-05,0.02756224526,0.1537064651
43380.0,21.08421034,7.72801595e-05,0.02057515559,0.15395325
43440.0,33.69548191,1.18242115e-05,0.0004816720954,0.1541838891
43500.0,60.45088866,9.203291569e-05,0.02918054984,0.1543987151
43560.0,25.2608644,8.671056803e-05,0.02590306594,0.1546003487
43620.0,48.40684507,5.98948536e-05,0.01235907945,0.154857395
43680.0,72.58360213,8.572245992e-05,0.02531607415,0.1550926798
43740.0,20.18935039,6.110668586e-05,0.01286425289,0.1553347096
43800.0,31.58429372,3.61050022e-05,0.004490987645,0.1555659914
43860.0,29.23494594,6.124055666e-05,0.01292067992,0.1557792646
43920.0,69.01084358,5.135224082e-05,0.009085020411,0.155990307
43980.0,28.28737863,4.557497206e-05,0.00715582862,0.1562404558
44040.0,41.86067398,3.967707413e-05,0.005423584193,0.1564674669
44100.0,78.33098248,2.324351471e-05,0.001861275701,0.1566995265
44160.0,44.84317531,4.784461156e-05,0.007886297833,0.1569046439
44220.0,56.85534861,9.604502122e-05,0.03178021437,0.15713652
44280.0,60.86818994,9.996400879e-05,0.03442662403,0.1573410847
44340.0,70.40020587,1.296974551e-05,0.0005795221205,0.1575618526
44400.0,69.28137418,4.529736278e-05,0.007068918015,0.157757284
44460.0,33.75226255,7.186289327e-05,0.01779166142,0.157930178
44520.0,22.16719134,5.573050049e-05,0.0107002271,0.1581285915
44580.0,36.57010195,1.864535986e-05,0.001197701651,0.158332221
44640.0,75.26152758,3.240094086e-05,0.003616782157,0.1585403968
44700.0,45.14327601,6.157246866e-05,0.01306111464,0.1587809241
44760.0,74.49765894,1.829622058e-05,0.001153267049,0.158982489
44820.0,62.11941034,5.068684077e-05,0.008851106268,0.159177044
44880.0,46.96250652,9.56345423e-05,0.03150914916,0.1593905584
44940.0,35.61221281,2.646305275e-05,0.002412609278,0.1595882459
45000.0,29.97722271,9.208264374e-05,0.02921209255,0.1598046878
45060.0,20.89353248,6.428802374e-05,0.01423859901,0.1600007516
45120.0,25.6031851,2.467072513e-05,0.002096867256,0.1602031162
45180.0,64.78505249,9.86711469e-05,0.03354188465,0.1604398997
45240.0,68.0301901,8.781125417e-05,0.02656485616,0.1606130862
45300.0,33.36573608,8.288861809e-05,0.02366992637,0.160802628
45360.0,45.09591872,5.639003376e-05,0.01095498577,0.1610305146
45420.0,60.4507182,5.805038389e-05,0.01160960118,0.1612531885
45480.0,52.15781581,1.910492264e-05,0.001257470124,0.1614708107
45540.0,62.70732117,3.245475166e-05,0.003628805484,0.1616975286
45600.0,45.97941449,4.031272653e-05,0.005598754873,0.1619009832
45660.0,66.73771508,6.18439568e-05,0.01317654789,0.1621323655
45720.0,67.09818686,9.864320691e-05,0.03352289172,0.1623162776
45780.0,54.22249798,6.356346578e-05,0.01391945549,0.1625692243
45840.0,25.92766024,4.27185021e-05,0.006286937467,0.1627246069
45900.0,57.90379527,3.776303219e-05,0.004912932828,0.1629493054
45960.0,79.34364959,4.478424228e-05,0.006909674193,0.1631264187
46020.0,33.63753254,3.034583291e-05,0.003172526314,0.1633641622
46080.0,65.39115981,8.309068864e-05,0.02378547481,0.1635821096
46140.0,30.31296325,4.418809726e-05,0.006726942433,0.1637818445
46200.0,33.00172726,1.456200463e-05,0.0007305491474,0.1639738207
46260.0,74.01673886,4.471082271e-05,0.006887037236,0.1641896973
46320.0,26.2472129,1.250892266e-05,0.0005390721847,0.1643895353
46380.0,23.5462921,8.70686836e-05,0.02611746765,0.164638139
46440.0,64.80487145,1.363599339e-05,0.0006405907639,0.1648307814
46500.0,45.23972974,3.103148136e-05,0.003317509115,0.1650481061
46560.0,74.77209701,4.781255495e-05,0.007875733497,0.165223887
46620.0,57.20384436,8.29262695e-05,0.02369143496,0.1654556336
46680.0,67.27971615,3.152806284e-05,0.003424535587,0.1656840057
46740.0,58.14857525,2.361010255e-05,0.001920449341,0.1659158811
46800.0,58.93084064,7.669156492e-05,0.02026293299,0.1661627393
46860.0,29.14333767,9.939757398e-05,0.03403758022,0.1663916985
46920.0,20.20150141,8.331717762e-05,0.02391532065,0.1665867829
46980.0,52.98714393,4.916961309e-05,0.008329150136,0.1668142396
47040.0,51.8630289,7.025366039e-05,0.0170037622,0.1670090215
47100.0,50.82349194,3.357000612e-05,0.003882486457,0.1671895414
47160.0,42.80288647,4.030067985e-05,0.005595409215,0.1674080642
47220.0,30.77459592,6.816567136e-05,0.01600805403,0.1676028427
47280.0,44.15977281,2.392257569e-05,0.001971618948,0.1678035556
47340.0,45.45973364,4.167578125e-05,0.005983766089,0.1680561899
47400.0,74.92451772,8.141268862e-05,0.02283448932,0.1682479378
47460.0,54.44127738,9.078395094e-05,0.02839391432,0.1684523535
47520.0,24.95912793,7.360266458e-05,0.01866354691,0.1686702807
47580.0,57.90501165,1.538697232e-05,0.0008156680547,0.1688891719
47640.0,33.95509062,7.390954846e-05,0.01881950545,0.1691511385
47700.0,48.67522395,7.09217655e-05,0.01732870806,0.1693711057
47760.0,73.04229663,7.546572723e-05,0.01962034464,0.1696503783
47820.0,23.95057763,1.927669084e-05,0.001280183051,0.1698585863
47880.0,49.72964896,8.840315046e-05,0.0269241867,0.1700554212
47940.0,68.48729857,8.839212749e-05,0.02691747278,0.170305181
48000.0,77.66863579,8.324939481e-05,0.02387642379,0.1705509623
48060.0,52.50147872,2.278844075e-05,0.001789107061,0.1707752713
48120.0,67.10353734,1.240114793e-05,0.0005298230945,0.1709560664
48180.0,61.84730301,2.239166911e-05,0.001727348807,0.1711546258
48240.0,74.48020967,5.086068985e-05,0.008911926611,0.1713831493
48300.0,72.27704675,5.029264084e-05,0.008713968591,0.1715862561
48360.0,66.39962113,9.466878812e-05,0.0308759795,0.171856166
48420.0,48.71661133,6.290802839e-05,0.0136338734,0.1720473551
48480.0,72.42874192,7.685216344e-05,0.02034788639,0.1722772145
48540.0,56.74836666,9.662756839e-05,0.03216690009,0.1724738852
48600.0,77.1796331,7.378023666e-05,0.01875371003,0.1727029587
48660.0,24.12199486,8.415133218e-05,0.02439658844,0.1729134317
48720.0,61.9517114,1.488846558e-05,0.0007636722175,0.1731122048
48780.0,45.71432652,5.830962955e-05,0.01171352674,0.1733313097
48840.0,20.10444969,8.767854419e-05,0.0264846214,0.1735552652
48900.0,79.07051513,7.853121441e-05,0.02124671222,0.1737720263
48960.0,79.79476435,9.27380757e-05,0.02962942809,0.1739755038
49020.0,68.00758152,5.932111841e-05,0.01212343727,0.1741999655
49080.0,78.70286632,4.656651821e-05,0.007470585531,0.1744231936
49140.0,52.17094438,4.962987922e-05,0.008485814722,0.1746459349
