time_s,wind_speed_mps,power_W,energy_Wh_cumulative
37800.0,6.196462517,14.42108712,80.941894
37860.0,5.265956163,8.851120186,81.05361032
37920.0,7.573127179,26.32644816,81.17586725
37980.0,1.901049891,0,81.31152907
38040.0,7.010512532,20.88410314,81.45514072
38100.0,1.791986283,0,81.58771072
38160.0,7.564196382,26.23341961,81.69489366
38220.0,2.759097269,1.273114761,81.80115858
38280.0,6.944413541,20.29893464,81.93639678
38340.0,7.746309834,28.17416871,82.06549589
38400.0,7.26621899,23.25369475,82.18033375
38460.0,4.808589825,6.739376495,82.26960589
38520.0,0.1312931009,0,82.38680899
38580.0,6.036734538,13.33437777,82.49649117
38640.0,4.81097135,6.749394781,82.61430356
38700.0,6.201587496,14.45689896,82.74385542
38760.0,7.684479517,27.50488868,82.90569878
38820.0,2.85011262,1.403306649,83.02009714
38880.0,7.724068455,27.93218191,83.16408384
38940.0,1.497936523,0,83.31546225
39000.0,1.918992836,0,83.44907246
39060.0,3.96606921,3.781354422,83.57330028
39120.0,7.346200165,24.03005651,83.71598064
39180.0,4.037055301,3.988050189,83.83747582
39240.0,2.280590739,0.7189663905,83.97039848
39300.0,7.818072494,28.96447086,84.13376987
39360.0,2.709141856,1.205207312,84.26894873
39420.0,1.107156963,0,84.41148446
39480.0,4.800176078,6.704062034,84.52741338
39540.0,0.5762183577,0,84.67203257
39600.0,1.25589436,0,84.80114467
39660.0,2.587237652,1.049724873,84.94228659
39720.0,6.512826842,16.74461299,85.06231796
39780.0,2.536528551,0.9892038204,85.20358208
39840.0,4.49700234,5.512338265,85.32736307
39900.0,5.003540426,7.592744024,85.44697442
39960.0,1.994852483,0,85.56603227
40020.0,6.93734286,20.23699368,85.682144
40080.0,1.930163016,0,85.79999365
40140.0,3.707848761,3.089815544,85.95554651
40200.0,7.037991766,21.13064641,86.07195646
40260.0,4.95602125,7.378464619,86.20340937
40320.0,1.225830152,0,86.34340249
40380.0,5.808422102,11.87793728,86.4563303
40440.0,7.052283342,21.25963372,86.58870868
40500.0,6.582543219,17.28811637,86.73960017
40560.0,0.8586055284,0,86.85737855
40620.0,5.731166595,11.41026203,86.99331224
40680.0,1.941296274,0,87.08538672
40740.0,5.140668157,8.234272393,87.21894996
40800.0,6.453079041,16.28798922,87.35063988
40860.0,3.010796255,1.654286101,87.48066339
40920.0,2.951206005,1.557991547,87.62335284
40980.0,3.658795743,2.968800503,87.76405603
41040.0,6.848248268,19.46726803,87.9306998
41100.0,3.458262891,2.506920334,88.07028481
41160.0,6.428592466,16.10327481,88.213424
41220.0,3.247420962,2.075784614,88.34391508
41280.0,3.459382206,2.509355321,88.48390196
41340.0,2.726986925,1.229180569,88.64286859
41400.0,4.467457592,5.404404355,88.74293118
41460.0,6.263263007,14.89252941,88.86638447
41520.0,3.635632618,2.912772013,88.96075171
41580.0,5.453257929,9.829572676,89.09903658
41640.0,2.106524945,0.5665866515,89.22330467
41700.0,3.867993745,3.507711034,89.3516822
41760.0,7.580879698,26.40738115,89.47359121
41820.0,4.421746432,5.240201916,89.5962207
41880.0,4.451315481,5.346033129,89.70381195
41940.0,0.6365333998,0,89.85767173
42000.0,1.26270817,0,89.97209226
42060.0,6.521470349,16.81136942,90.14996597
42120.0,0.6259975,0,90.24744109
42180.0,1.024004687,0,90.38586475
42240.0,5.355678059,9.311291177,90.49752748
42300.0,0.8540080638,0,90.64894855
42360.0,0.5270166191,0,90.81398154
42420.0,3.96755992,3.785619871,90.9705393
42480.0,5.57063126,10.47803284,91.07887244
42540.0,7.822302486,29.01151025,91.2014877
42600.0,3.139109068,1.874932926,91.30733769
42660.0,3.316562511,2.211215559,91.44094025
42720.0,2.369325098,0.8061957122,91.55579834
42780.0,3.483955011,2.563209678,91.63975388
42840.0,3.859665314,3.485101737,91.75684986
42900.0,6.86949265,19.64900256,91.89760122
42960.0,6.899577321,19.90829088,92.01484102
43020.0,3.537410582,2.683013954,92.08350874
43080.0,3.14006881,1.876653162,92.21738782
43140.0,5.844927031,12.10330007,92.35022247
43200.0,5.770861264,11.64899397,92.49089969
43260.0,2.077241942,0.5432850673,92.63812843
43320.0,0.2212316338,0,92.77311098
43380.0,2.606449911,1.073284036,92.93805816
43440.0,0.6566193412,0,93.05555219
43500.0,4.002041842,3.885182236,93.21668602
43560.0,0.03471309427,0,93.32789039
43620.0,1.010359626,0,93.47866676
43680.0,1.368469593,0,93.63493441
43740.0,7.343024042,23.99890187,93.75799668
43800.0,3.775871624,3.263008313,93.88357375
43860.0,2.296271766,0.7338991376,94.02155744
43920.0,1.722803422,0,94.1420931
43980.0,6.495979631,16.61500525,94.26209701
44040.0,0.3005264128,0,94.41435955
44100.0,0.03719665912,0,94.51645553
44160.0,1.601119589,0,94.68724143
44220.0,0.5942349803,0,94.80204022
44280.0,4.065438949,4.072760297,94.92512918
44340.0,6.458056404,16.32570787,95.07178339
44400.0,6.370290231,15.66910451,95.22543563
44460.0,2.340409357,0.7770375332,95.34661798
44520.0,2.21564075,0.659271879,95.45933981
44580.0,3.578416784,2.777405467,95.63280062
44640.0,0.8191035577,0,95.74363556
44700.0,1.019204323,0,95.85173699
44760.0,1.611195596,0,95.97715994
44820.0,6.902510604,19.93369308,96.13993216
44880.0,3.164917672,1.921559211,96.27650991
44940.0,3.440933047,2.469421279,96.39447898
45000.0,4.614482094,5.955735674,96.49690738
45060.0,0.7976461829,0,96.59620972
45120.0,3.644095241,2.933159479,96.71988012
45180.0,6.348480079,15.50871457,96.87849076
45240.0,3.471117836,2.534980313,97.01223191
45300.0,1.968196245,0,97.15175215
45360.0,4.742904112,6.466950746,97.28630866
45420.0,0.4431121632,0,97.39243723
45480.0,2.130311581,0.5859976909,97.52459926
45540.0,3.074883073,1.762188394,97.66600254
45600.0,6.968010307,20.50656282,97.81959539
45660.0,0.7307806952,0,97.93458551
45720.0,3.833512692,3.414736807,98.10227248
45780.0,1.680857595,0,98.23858336
45840.0,4.399388516,5.161114213,98.38507899
45900.0,6.261544593,14.88027485,98.53105047
45960.0,3.874380674,3.525115804,98.65071146
46020.0,7.292950354,23.51128095,98.80372636
46080.0,2.36007515,0.7967902582,98.93297939
46140.0,6.04960508,13.4198479,99.08517056
46200.0,4.939574982,7.305253087,99.20244388
46260.0,0.6054258534,0,99.31581074
46320.0,7.282367263,23.40907493,99.44211617
46380.0,0.6305066609,0,99.56553078
46440.0,6.634108014,17.69759019,99.67647601
46500.0,0.1712566459,0,99.81048234
46560.0,3.717943516,3.115120726,99.90606281
46620.0,0.2341311206,0,100.0242884
46680.0,5.969178224,12.89169901,100.1507401
46740.0,7.821327132,29.00065937,100.2900925
46800.0,4.230874524,4.590467914,100.4098278
46860.0,4.228250968,4.581933593,100.5430241
46920.0,3.845989956,3.448188164,100.6579696
46980.0,2.661260122,1.142427105,100.7900489
47040.0,5.283302499,8.938876789,100.9313159
47100.0,7.819865076,28.98439896,101.0545176
47160.0,2.57050399,1.029488184,101.1907946
47220.0,7.358280572,24.14879974,101.3127232
47280.0,1.92825159,0,101.4571893
47340.0,7.217447303,22.78858631,101.5906276
47400.0,7.097592681,21.67203714,101.703711
47460.0,5.09266185,8.005731863,101.7986746
47520.0,1.580772644,0,101.959066
47580.0,1.560762702,0,102.0590115
47640.0,2.212238651,0.6562396197,102.1809195
47700.0,3.230886403,2.044238604,102.2892977
47760.0,4.161451665,4.368185606,102.4121537
47820.0,6.777428965,18.86954563,102.5374607
47880.0,6.901749666,19.92710129,102.6614373
47940.0,3.069352845,1.752697509,102.8011264
48000.0,0.2703511754,0,102.922328
48060.0,3.068869912,1.751870329,103.0180655
48120.0,7.477287607,25.33954292,103.1647389
48180.0,1.160613675,0,103.2804107
48240.0,6.959956253,20.43553675,103.3993464
48300.0,0.8470721829,0,103.5345169
48360.0,7.716087792,27.84569106,103.6981626
48420.0,2.375450315,0.8124644611,103.8226626
48480.0,7.524230121,25.81979133,103.9078839
48540.0,7.077199459,21.48576526,104.0696151
48600.0,6.459565923,16.33715855,104.1761675
48660.0,4.927200406,7.250487368,104.2947561
48720.0,0.9862495823,0,104.4010161
48780.0,5.571578829,10.48338071,104.5330764
48840.0,2.580142861,1.041112784,104.6546314
48900.0,4.845022543,6.893724539,104.7746853
48960.0,1.710423021,0,104.8938272
49020.0,4.156630812,4.353022153,105.0339816
49080.0,7.702542581,27.69930313,105.1747635
49140.0,3.643536252,2.931809883,105.3214582
49200.0,2.340347333,0.7769757572,105.4143101
49260.0,2.69860921,1.191205018,105.5544751
49320.0,4.868987398,6.996526301,105.6714122
49380.0,4.872228042,7.010505602,105.8340283
49440.0,3.42704105,2.439632662,105.9780447
49500.0,4.785083922,6.641026241,106.1120179
49560.0,1.080832813,0,106.2061381
49620.0,2.48590389,0.9311497291,106.3535735
49680.0,6.737031109,18.53412884,106.5071374
49740.0,6.875277928,19.69868775,106.6062891
49800.0,1.522365338,0,106.706899
49860.0,5.531949837,10.26127247,106.8442083
49920.0,3.730755342,3.14743542,106.9817149
49980.0,5.977175569,12.94358433,107.1007446
50040.0,5.100313116,8.041869778,107.2402796
50100.0,5.251610801,8.778981181,107.3872922
50160.0,4.462927423,5.387980218,107.5119924
50220.0,6.448358972,16.25227408,107.6329077
50280.0,4.70304581,6.305276653,107.7533949
50340.0,2.351385937,0.7880218674,107.8925882
50400.0,1.577666225,0,108.0196412
50460.0,1.460407615,0,108.1431713
50520.0,1.43834647,0,108.215343
50580.0,6.255539259,14.8375017,108.3666154
50640.0,0.5957688618,0,108.4958956
50700.0,3.103025012,1.811016254,108.6279323
50760.0,2.426220676,0.8656800672,108.7930921
50820.0,3.838599886,3.428349252,108.9042887
50880.0,5.973790952,12.92160859,109.0556993
50940.0,6.342305048,15.46350359,109.1843992
51000.0,4.498989064,5.519647355,109.3392909
51060.0,2.684741274,1.172934709,109.4769236
51120.0,0.693812833,0,109.6043435
51180.0,6.913467814,20.02877351,109.7630604
51240.0,6.075049954,13.58989433,109.892975
51300.0,7.006565009,20.84884436,110.0146629
51360.0,0.6222947554,0,110.1383952
51420.0,7.389159694,24.45409963,110.255507
51480.0,5.431997312,9.715052653,110.3584224
51540.0,3.535025937,2.677591579,110.4757028
51600.0,3.661541032,2.975488222,110.5857448
51660.0,3.566916116,2.750712542,110.704985
51720.0,6.71366325,18.34193629,110.8322844
51780.0,2.299971712,0.7374524163,110.9997351
51840.0,0.5273563254,0,111.1168227
51900.0,7.128721398,21.95843811,111.2682823
51960.0,6.038583854,13.34663623,111.4164509
52020.0,7.779228865,28.53488755,111.5313356
52080.0,2.688456714,1.17781116,111.6544354
52140.0,0.06103578602,0,111.7866602
52200.0,0.9926621368,0,111.9038776
52260.0,3.928656665,3.675350387,112.0486007
52320.0,5.363477866,9.35203229,112.1857915
52380.0,0.09668946413,0,112.3077376
52440.0,2.811876842,1.347582631,112.4468735
52500.0,7.621697846,26.83624217,112.5883533
52560.0,5.77069402,11.64798121,112.7265381
52620.0,1.510088895,0,112.8505829
52680.0,5.648509857,10.92366046,112.9939685
52740.0,0.2433717647,0,113.1137753
52800.0,7.659977997,27.24263338,113.273005
52860.0,3.730749174,3.14741981,113.3835136
52920.0,6.175377529,14.27437359,113.4998165
52980.0,6.976310225,20.57992907,113.6061127
53040.0,1.534611249,0,113.7192661
53100.0,7.978487445,30.7842245,113.8536594
53160.0,5.511658571,10.14877068,113.9602284
53220.0,4.497739827,5.5150507,114.0984464
53280.0,6.954347165,20.38616903,114.2383282
53340.0,5.388659254,9.48437433,114.3943233
53400.0,5.565655297,10.44997943,114.5434874
53460.0,0.5088187763,0,114.6723468
53520.0,6.750972659,18.64943018,114.8056726
53580.0,1.242773553,0,114.8906481
53640.0,2.324694212,0.7614896806,115.0282506
53700.0,3.987720708,3.843622439,115.1528026
53760.0,6.080779314,13.62838035,115.3130503
53820.0,6.207171914,14.49598867,115.4534134
53880.0,2.411118472,0.8496149984,115.5826133
53940.0,0.2462808122,0,115.6789705
54000.0,0.902495927,0,115.8265907
54060.0,0.5878108087,0,115.9467465
54120.0,2.186386991,0.633501465,116.1244113
54180.0,3.357694424,2.294510386,116.2604956
54240.0,5.69335017,11.18588133,116.424603
54300.0,3.592932796,2.811342783,116.536048
54360.0,7.181457592,22.4493784,116.648539
54420.0,6.60555001,17.4700229,116.8029319
54480.0,2.184539377,0.6318967934,116.9454524
54540.0,5.170727399,8.379564471,117.0317197
54600.0,3.609584146,2.850611488,117.1587222
54660.0,6.535025137,16.91641406,117.2956768
54720.0,6.005240088,13.12676301,117.4241701
54780.0,2.765331827,1.281764608,117.5422925
54840.0,3.175173634,1.940300334,117.7000306
54900.0,6.897965468,19.89434143,117.8315167
54960.0,7.586520836,26.46637638,117.976689
55020.0,4.22936922,4.585569926,118.1416759
55080.0,5.481924644,9.985405441,118.2551153
55140.0,1.368469553,0,118.39122
55200.0,6.062909573,13.5085829,118.5300305
55260.0,5.57135801,10.4821343,118.7083423
55320.0,1.624500786,0,118.8426163
55380.0,7.895505973,29.83365195,118.9889466
55440.0,0.153732207,0,119.1161238
55500.0,3.06493764,1.74514472,119.2985098
55560.0,4.128767908,4.266069542,119.4081209
55620.0,0.08367716742,0,119.5393795
55680.0,6.855837135,19.53205757,119.6677527
55740.0,3.780765547,3.275712362,119.8189086
55800.0,0.1909586848,0,119.9434549
55860.0,7.014124516,20.91639975,120.0938291
55920.0,5.625597464,10.79126803,120.2063613
55980.0,3.447562245,2.483721334,120.3247465
56040.0,0.06278443012,0,120.4640181
56100.0,1.629438193,0,120.6120502
56160.0,5.540773068,10.31044973,120.7426914
56220.0,1.110372161,0,120.9045356
56280.0,3.115196247,1.832410418,121.0242778
56340.0,2.075326283,0.5417833796,121.1263266
56400.0,6.903444613,19.94178612,121.2675947
56460.0,5.404079389,9.566028731,121.3799413
56520.0,5.060213302,7.853676194,121.505979
56580.0,2.161793765,0.6123635035,121.630819
56640.0,3.382801306,2.34636725,121.7390804
56700.0,3.744454327,3.182234153,121.868147
56760.0,7.3886613,24.44915173,122.0139907
56820.0,1.603648525,0,122.1187398
56880.0,2.426174628,0.8656307778,122.2446425
56940.0,3.831403219,3.409102811,122.3511405
57000.0,5.380934592,9.443645119,122.4733247
57060.0,1.939070954,0,122.6402176
57120.0,3.035663417,1.69561547,122.7506435
57180.0,2.889146102,1.461756496,122.8779647
57240.0,5.99121565,13.03501021,123.0130047
57300.0,0.6483963352,0,123.1741792
57360.0,7.723568122,27.92675427,123.3090093
57420.0,7.326195795,23.83428252,123.445412
57480.0,3.034550761,1.693751681,123.5572819
57540.0,6.823497858,19.25695867,123.695462
57600.0,2.011533958,0.4933426082,123.8111326
57660.0,5.171929193,8.385408628,123.9535627
57720.0,6.929850428,20.17149573,124.0797495
57780.0,3.218690139,2.021175513,124.2067209
57840.0,3.278709226,2.136363885,124.3402125
57900.0,4.244613614,4.63533373,124.4993053
57960.0,1.700359253,0,124.5976106
58020.0,5.175930057,8.404883858,124.7463036
58080.0,3.989426234,3.848556237,124.8776171
58140.0,3.976247928,3.810543178,124.9970184
58200.0,6.21834715,14.57442435,125.1536058
58260.0,0.04291486525,0,125.2812411
58320.0,1.313644916,0,125.4096679
58380.0,6.583547329,17.29602903,125.5268661
58440.0,6.259408695,14.86505245,125.6464139
58500.0,2.012730983,0.4942238683,125.7805474
58560.0,7.324248809,23.8152852,125.8951842
58620.0,6.196041551,14.41814816,126.0090557
58680.0,0.9941911662,0,126.1441455
58740.0,3.315272326,2.20863599,126.3019869
58800.0,0.09338111818,0,126.4142345
58860.0,5.998288215,13.08122779,126.5567405
58920.0,2.230762986,0.6728632501,126.6600669
58980.0,1.829750982,0,126.8215727
59040.0,6.762985037,18.74915931,126.9545254
59100.0,4.239445118,4.618421558,127.0507632
59160.0,0.3308584193,0,127.1596865
59220.0,6.197550994,14.42868812,127.2850576
59280.0,6.075904339,13.59562892,127.4164227
59340.0,1.571480487,0,127.5220633
59400.0,5.732758843,11.41977477,127.655613
59460.0,6.295326193,15.12241784,127.7773398
59520.0,4.088713304,4.14311032,127.8886545
59580.0,3.674037923,3.006058469,128.0369443
59640.0,6.475006109,16.45459006,128.1890766
59700.0,0.4710652813,0,128.3218005
59760.0,7.02482791,21.01229979,128.4775993
59820.0,0.5758839868,0,128.5968554
59880.0,5.211160221,8.577679157,128.70369
59940.0,4.844332212,6.890778255,128.8277386
60000.0,7.848941727,29.30892124,128.9986364
60060.0,1.108061995,0,129.1266945
60120.0,1.753095398,0,129.2696096
60180.0,4.90704298,7.161864588,129.4350313
60240.0,0.351809189,0,129.5801735
60300.0,7.870215415,29.54788351,129.7396268
60360.0,1.742694457,0,129.8642114
60420.0,4.318951542,4.883166286,129.9917496
60480.0,6.824185895,19.26278449,130.1429574
60540.0,7.725288871,27.945424,130.2853275
60600.0,0.7958385129,0,130.3635291
60660.0,3.653617413,2.956213017,130.4747701
60720.0,6.392563808,15.83403988,130.5847656
60780.0,5.68914634,11.16112148,130.7107137
60840.0,1.665050834,0,130.863513
60900.0,2.732425513,1.236549524,130.977076
60960.0,7.008042862,20.86203971,131.0994897
61020.0,6.3707176,15.67225834,131.2058938
61080.0,2.689970376,1.179801682,131.3225476
61140.0,2.005485965,0.4889060374,131.4529322
61200.0,7.012539169,20.90222025,131.5772843
61260.0,7.339251696,23.96193386,131.7372562
61320.0,6.626540814,17.63709893,131.8746106
61380.0,2.668410585,1.151660532,131.9916492
61440.0,6.433202901,16.13794634,132.1137886
61500.0,3.269961168,2.119309112,132.2221136
61560.0,1.560831598,0,132.3528368
61620.0,6.728882043,18.46695391,132.485617
61680.0,5.548144698,10.35165661,132.6267257
61740.0,2.659875707,1.140645125,132.7630412
61800.0,7.180498377,22.44038402,132.9196441
61860.0,0.2879001429,0,133.0509701
61920.0,5.76773942,11.63009904,133.187639
61980.0,4.768665522,6.572901209,133.3257021
62040.0,4.419835341,5.233410362,133.4339845
62100.0,3.153624028,1.90106194,133.5833308
62160.0,0.676342398,0,133.7295555
62220.0,4.309140734,4.849964434,133.8904593
62280.0,6.776458722,18.86144281,134.0653419
62340.0,2.637463147,1.112053598,134.2041413
62400.0,6.355584168,15.56083663,134.3134731
62460.0,3.416470348,2.417127096,134.4323285
62520.0,5.850721675,12.1393333,134.5521943
62580.0,5.003321563,7.591747707,134.7114033
62640.0,6.630554409,17.66916592,134.8359806
62700.0,2.696720107,1.188705136,134.9916685
62760.0,2.370065316,0.8069515571,135.10547
62820.0,6.50807733,16.70800642,135.2478951
62880.0,6.253010652,14.81951617,135.3850697
62940.0,6.660782538,17.91192592,135.5150162
63000.0,6.640471442,17.74856557,135.6606676
63060.0,7.843365714,29.24650103,135.7725782
63120.0,6.422904413,16.06056783,135.9102067
63180.0,0.83245638,0,136.0316966
63240.0,3.443837843,2.475680531,136.1524443
63300.0,3.853913584,3.469544293,136.2720946
63360.0,7.549201907,26.07772146,136.4230325
63420.0,6.53616973,16.92530422,136.5561157
63480.0,5.170989687,8.380839707,136.6618363
63540.0,3.022791916,1.674138083,136.7624666
63600.0,0.4325772075,0,136.9133352
63660.0,7.061972288,21.34737831,137.047785
63720.0,3.04015465,1.703152548,137.158286
63780.0,2.88194428,1.450852488,137.2969991
63840.0,6.887042634,19.79998376,137.453864
63900.0,6.072438306,13.57237508,137.5918984
63960.0,3.637871711,2.918157032,137.7246626
64020.0,0.8703539819,0,137.8892463
64080.0,7.511830404,25.69235074,137.9881978
64140.0,3.192535929,1.972304203,138.1428915
64200.0,1.635574043,0,138.2676403
64260.0,3.173668008,1.937541447,138.4232479
64320.0,2.831409334,1.375860802,138.5612412
64380.0,3.416910007,2.418060383,138.7053802
64440.0,6.051936354,13.43536829,138.8411452
64500.0,5.317634169,9.114269971,138.9622723
64560.0,3.97445463,3.805389806,139.0820139
64620.0,7.136697782,22.03222904,139.2060429
64680.0,5.153926961,8.298150332,139.3464278
64740.0,4.516720331,5.585166455,139.4425395
64800.0,2.232081469,0.6740570344,139.5673184
64860.0,2.002985565,0.4870796416,139.6618305
64920.0,1.664420533,0,139.7815188
64980.0,7.285269202,23.43707082,139.9053357
65040.0,1.244052016,0,140.031044
65100.0,1.184838116,0,140.1668538
65160.0,0.5823485846,0,140.3035304
65220.0,5.147164307,8.265528268,140.4538623
65280.0,2.521126372,0.9712932389,140.6115348
65340.0,3.675663741,3.010050917,140.7469103
65400.0,3.825980869,3.394649203,140.8715282
65460.0,5.853875877,12.15897732,140.9849154
65520.0,4.845758409,6.896866089,141.1242221
65580.0,3.712998411,3.102707315,141.2202162
65640.0,1.975193248,0,141.3201983
65700.0,2.833631157,1.379102281,141.4681954
65760.0,3.639469203,2.922003056,141.5848671
65820.0,1.844700587,0,141.7256875
65880.0,7.74043257,28.1100886,141.8771077
65940.0,4.936393519,7.291146759,142.0204884
66000.0,3.037329041,1.69840808,142.140502
66060.0,1.157665336,0,142.2631098
66120.0,2.42974459,0.8694575656,142.3683357
66180.0,7.83907809,29.1985639,142.4809759
66240.0,4.014811677,3.9224919,142.6196911
66300.0,0.2998214487,0,142.7437444
66360.0,7.253262191,23.12952156,142.8760683
66420.0,6.463740904,16.36885639,142.9983024
66480.0,3.369245837,2.318273233,143.1045963
66540.0,7.703696585,27.71175482,143.2376467
66600.0,0.5328650009,0,143.3548527
66660.0,3.37810452,2.336607507,143.4908583
66720.0,6.300699855,15.16117619,143.6275065
66780.0,0.6731022273,0,143.7547497
66840.0,5.734461822,11.4299549,143.8901151
66900.0,4.808897368,6.74066967,144.0276167
66960.0,4.745687142,6.478341411,144.124825
67020.0,0.5712086173,0,144.2513422
67080.0,2.415389683,0.8541381898,144.3891999
67140.0,6.699204679,18.22368753,144.5477008
67200.0,7.37013409,24.26569238,144.6568668
67260.0,3.002404139,1.640491445,144.8114478
67320.0,1.989905642,0,144.9172196
67380.0,0.1807150524,0,145.0377643
67440.0,3.751468321,3.200150254,145.1841351
67500.0,7.95200406,30.47869015,145.2861435
67560.0,3.739892895,3.170618679,145.4112114
67620.0,6.139581957,14.02758545,145.5608329
67680.0,6.047086954,13.40309699,145.679696
67740.0,3.14686312,1.888861338,145.7689402
67800.0,4.730689877,6.417116966,145.9197242
67860.0,1.516286606,0,146.0627358
67920.0,6.321193155,15.30959503,146.1850563
67980.0,6.130432541,13.96496569,146.2936363
68040.0,7.916692287,30.0744583,146.4293374
68100.0,1.435577787,0,146.5623423
68160.0,4.091480346,4.15152758,146.6627093
68220.0,1.458394386,0,146.8042384
68280.0,1.8857392,0,146.9399137
68340.0,4.448759216,5.336828189,147.0650915
68400.0,4.930867819,7.266689463,147.194758
68460.0,5.352043819,9.292348753,147.296364
68520.0,0.2365974315,0,147.4158362
68580.0,4.501759624,5.529850937,147.5449079
68640.0,6.345911965,15.48990122,147.6972659
68700.0,6.755083973,18.68352321,147.8418396
68760.0,6.316225696,15.27353062,147.9662658
68820.0,3.4265973,2.438685099,148.1033002
68880.0,3.64987697,2.947142911,148.2072977
68940.0,5.497108613,10.06860894,148.3224215
69000.0,4.26696014,4.708930462,148.4508437
69060.0,4.742632555,6.465840002,148.6006607
69120.0,4.41823207,5.227717257,148.7110886
69180.0,2.602238312,1.068089681,148.8490091
69240.0,5.573096204,10.49194824,148.9722576
69300.0,7.092301438,21.62360388,149.111204
69360.0,3.089936243,1.788195817,149.2158486
69420.0,2.695262489,1.186778639,149.3496901
69480.0,2.457186607,0.8992510175,149.4775418
69540.0,4.834206943,6.847660699,149.6413343
69600.0,4.288899995,4.781941724,149.7801969
69660.0,6.744385496,18.5948927,149.9154124
69720.0,5.994858309,13.05880052,150.0475987
69780.0,0.7442200094,0,150.1817025
69840.0,1.63314356,0,150.3039265
69900.0,4.248662159,4.648610036,150.4157602
69960.0,0.3416286538,0,150.5155998
70020.0,1.303451197,0,150.6121435
70080.0,1.409658939,0,150.7236651
70140.0,7.045761214,21.20070393,150.8479102
70200.0,5.454374855,9.835613735,150.9922329
70260.0,5.095757321,8.020339103,151.1127104
70320.0,5.185567856,8.451922076,151.2593556
70380.0,4.690319578,6.25422964,151.4198459
70440.0,0.6933937467,0,151.5514946
70500.0,5.253587898,8.788900099,151.6684103
70560.0,1.336588077,0,151.7923925
70620.0,6.694471438,18.18508764,151.9454934
70680.0,6.064010426,13.51594256,152.0852459
70740.0,0.7572772864,0,152.2372997
70800.0,3.033021246,1.69119185,152.3878703
70860.0,7.052086151,21.25785043,152.5607823
70920.0,6.969252868,20.51753519,152.6954359
70980.0,5.505744812,10.11613821,152.8553769
71040.0,7.864908632,29.48815255,152.9646515
71100.0,1.213965372,0,153.0725606
71160.0,2.834850533,1.380883424,153.2070381
71220.0,1.371239314,0,153.3610157
71280.0,2.227044251,0.6695038198,153.4958603
71340.0,4.537420638,5.662310044,153.5802829
71400.0,1.04501762,0,153.6990943
71460.0,4.779852996,6.619270662,153.8065626
71520.0,0.5412640279,0,153.9296287
71580.0,2.7972362,1.326642601,154.0628239
71640.0,2.386232855,0.8235784662,154.1999066
71700.0,1.937656249,0,154.3085956
71760.0,7.044079893,21.18553026,154.4444056
71820.0,5.808668316,11.87944782,154.5696831
71880.0,0.928703677,0,154.6681015
71940.0,7.271198386,23.3015334,154.7930504
72000.0,2.956961651,1.567124846,154.9358873
72060.0,7.982465496,30.83029423,155.0585492
72120.0,4.932144741,7.27233638,155.1825462
72180.0,6.319061119,15.29410922,155.3301801
72240.0,3.714173455,3.105653967,155.4756868
72300.0,2.167567007,0.6172827136,155.6056974
72360.0,4.409271969,5.195976543,155.7339392
72420.0,0.07605251311,0,155.8568891
72480.0,4.362580287,5.032651033,155.9614772
72540.0,6.163130778,14.18961687,156.0842035
72600.0,4.834998958,6.851026918,156.2650753
72660.0,6.740040908,18.55898056,156.4052918
72720.0,3.480309725,2.555172382,156.5421161
72780.0,3.173355489,1.936969121,156.6613872
72840.0,6.384127212,15.77143159,156.7986333
72900.0,4.579564938,5.821557409,156.9348072
72960.0,7.937936638,30.31722196,157.0673343
73020.0,1.547729405,0,157.2066171
73080.0,3.217648347,2.019213569,157.3177016
73140.0,0.3741507075,0,157.4837894
73200.0,3.555472268,2.724321804,157.5631281
73260.0,2.249450701,0.6899155894,157.6945853
73320.0,4.612482721,5.947997486,157.8305768
73380.0,3.027531401,1.682025162,157.9459958
73440.0,0.8006661929,0,158.0785635
73500.0,1.888256397,0,158.2191439
73560.0,3.935972039,3.695919755,158.3497269
73620.0,7.454017745,25.1037029,158.482314
73680.0,0.9996107633,0,158.5958931
73740.0,1.744264871,0,158.7090754
73800.0,6.149720658,14.09719433,158.8386602
73860.0,4.48246819,5.459063779,158.9343489
73920.0,2.53460679,0.9869571583,159.0372403
73980.0,0.1839132607,0,159.1342169
74040.0,1.846814234,0,159.2428578
74100.0,1.314379634,0,159.3550748
74160.0,2.667845356,1.150928845,159.4775356
74220.0,4.269992148,4.718975784,159.5978222
74280.0,5.450999741,9.817366489,159.7500716
74340.0,0.5413906945,0,159.8737532
74400.0,6.144288145,14.05986797,160.0008741
74460.0,0.9647350997,0,160.1403641
74520.0,2.250133894,0.6905443941,160.2326057
74580.0,5.031243385,7.719559155,160.3342485
74640.0,7.598774389,26.59482705,160.4751143
74700.0,0.2700215895,0,160.5817263
74760.0,0.8641658111,0,160.7014637
74820.0,7.675600422,27.40965655,160.8235218
74880.0,6.611032444,17.513558,160.9824175
74940.0,2.743455071,1.251584212,161.1130993
75000.0,7.207658405,22.69598872,161.2636019
75060.0,1.40048592,0,161.3740339
75120.0,3.250924781,2.082510897,161.5411431
75180.0,5.276260215,8.903179664,161.68906
75240.0,6.400138957,15.89039634,161.8146514
75300.0,3.141160179,1.878610603,161.9348064
75360.0,2.831114878,1.375431593,162.0395737
75420.0,1.658544417,0,162.1646728
75480.0,4.830493521,6.831892614,162.2869697
75540.0,0.5628288275,0,162.4077077
75600.0,3.726912223,3.137718747,162.5595198
