time_s,flow_Lpm,power_W,energy_Wh_cumulative
34140.0,2.498522911,0.4902101951,2.792069897
34200.0,2.583891953,0.5069596012,2.797320939
34260.0,2.938629016,0.576559013,2.802435356
34320.0,0.480663672,0.09430621245,2.806909179
34380.0,2.51237494,0.4929279633,2.811728422
34440.0,2.004957708,0.3933727023,2.817167775
34500.0,0.6858024244,0.1345544357,2.822438125
34560.0,2.499176735,0.4903384754,2.827355701
34620.0,0.4031008697,0.07908839064,2.832042334
34680.0,2.009945626,0.3943513317,2.837282412
34740.0,1.846053651,0.3621957264,2.841994824
34800.0,0.9432587304,0.1850673629,2.847007361
34860.0,2.650634278,0.5200544453,2.851583246
34920.0,1.414944383,0.2776120879,2.85657269
34980.0,0.03585013427,0.007033796343,2.860922858
35040.0,1.494557244,0.2932321313,2.866262559
35100.0,2.671770574,0.5242013867,2.871225001
35160.0,2.585726002,0.5073194416,2.876442746
35220.0,1.470049685,0.2884237482,2.88125686
35280.0,1.97667338,0.3878233172,2.88644687
35340.0,1.855748328,0.364097822,2.891367207
35400.0,1.661104875,0.3259087765,2.895942388
35460.0,2.440217435,0.4787706608,2.901374021
35520.0,0.5563169322,0.1091493821,2.906776108
35580.0,2.170382407,0.4258290282,2.911390645
35640.0,0.3185960573,0.06250854645,2.916288012
35700.0,0.2829871077,0.05552207054,2.921307596
35760.0,2.256001576,0.4426275092,2.927107376
35820.0,2.271388906,0.4456465034,2.93237635
35880.0,2.065845535,0.405318894,2.937543011
35940.0,0.6075288861,0.1191971675,2.942821395
36000.0,2.711328237,0.5319626001,2.947478053
36060.0,1.959190903,0.3843932552,2.952113719
36120.0,2.840812827,0.5573674767,2.956648209
36180.0,0.7308774007,0.143398146,2.96162647
36240.0,1.502100647,0.294712147,2.966323633
36300.0,1.243806514,0.2440348381,2.971320168
36360.0,2.331826847,0.4575044273,2.975664065
36420.0,0.3427173341,0.06724114095,2.980326717
36480.0,1.7384464,0.3410831838,2.985744253
36540.0,0.1587870813,0.03115402534,2.990379287
36600.0,0.04910999453,0.009635380927,2.994883883
36660.0,1.78219608,0.3496668709,3.000087446
36720.0,2.906111113,0.5701790004,3.005227471
36780.0,2.749052827,0.5393641646,3.009533454
36840.0,1.213711824,0.2381302599,3.0151288
36900.0,0.5267682005,0.1033519209,3.019569646
36960.0,0.4786792876,0.09391687623,3.024861484
37020.0,0.9982965356,0.1958657803,3.029849818
37080.0,0.02440727765,0.004788707876,3.035409089
37140.0,0.446864893,0.08767489201,3.039898898
37200.0,0.6839343728,0.1341879239,3.044877943
37260.0,2.816154573,0.5525295272,3.049236655
37320.0,2.127289369,0.4173741743,3.054167175
37380.0,0.9394843772,0.1843268348,3.058544702
37440.0,1.128285407,0.2213695969,3.062661478
37500.0,0.2731626822,0.05359451824,3.067946212
37560.0,0.3757988387,0.07373173216,3.072438433
37620.0,1.211629998,0.2377218055,3.077895614
37680.0,1.529384019,0.3000651444,3.083075981
37740.0,2.042345529,0.4007081927,3.087987849
37800.0,2.9680996,0.5823411415,3.09274405
37860.0,2.027489163,0.3977933737,3.096976896
37920.0,1.979907831,0.3884579164,3.101710193
37980.0,1.274652817,0.2500868828,3.107089963
38040.0,2.777279668,0.5449022708,3.112234922
38100.0,2.547265525,0.499773496,3.117758125
38160.0,0.3706517582,0.07272187496,3.122731388
38220.0,0.3778316104,0.07413056195,3.127271045
38280.0,0.4007952381,0.07863602572,3.131540417
38340.0,1.771784319,0.3476240834,3.136623497
38400.0,0.2777136059,0.05448740948,3.141742625
38460.0,1.617173185,0.3172893789,3.146408829
38520.0,2.907802295,0.5705108103,3.151812616
38580.0,2.23199226,0.4379168815,3.157281577
38640.0,1.853867104,0.3637287257,3.162179913
38700.0,2.33919179,0.4589494292,3.166884615
38760.0,1.276131681,0.2503770358,3.171799173
38820.0,2.461966501,0.4830378274,3.176402451
38880.0,1.043236929,0.2046830855,3.18148773
38940.0,0.07468894605,0.01465397122,3.18628929
39000.0,1.648470343,0.3234298813,3.191147893
39060.0,2.499567719,0.4904151864,3.195215412
39120.0,1.986565488,0.3897641487,3.200589962
39180.0,2.14079305,0.4200235965,3.20538301
39240.0,2.75953752,0.5414212615,3.210992623
39300.0,1.714474067,0.336379812,3.216199374
39360.0,2.009515714,0.394266983,3.221580349
39420.0,1.128326556,0.2213776703,3.22635109
39480.0,0.07359549997,0.01443943709,3.230964759
39540.0,2.435537068,0.4778523727,3.235753502
39600.0,0.1758761104,0.03450689286,3.240374059
39660.0,2.663295098,0.5225384982,3.244842086
39720.0,0.2660432156,0.0521976789,3.250266005
39780.0,0.6446459072,0.126479527,3.254706724
39840.0,0.3300488674,0.06475558778,3.259874151
39900.0,2.081491836,0.4083886982,3.265579517
39960.0,0.6644218065,0.1303595584,3.270702566
40020.0,2.566929869,0.5036316402,3.275981104
40080.0,2.935649592,0.57597445,3.281535411
40140.0,0.8193298784,0.1607525221,3.286080636
40200.0,0.08622019922,0.01691640309,3.29052998
40260.0,0.9535998558,0.1870962917,3.295248387
40320.0,0.9840643599,0.1930734274,3.299914462
40380.0,2.405171864,0.4718947197,3.304437105
40440.0,0.0165392786,0.003245006462,3.309067733
40500.0,2.241617878,0.4398054276,3.313908912
40560.0,0.6283558441,0.1232834166,3.318955227
40620.0,1.511375769,0.2965319258,3.323839905
40680.0,2.898057318,0.5685988457,3.329273203
40740.0,0.2916715822,0.05722596442,3.334839799
40800.0,0.8094923086,0.158822391,3.339897752
40860.0,1.333407706,0.261614592,3.344365673
40920.0,2.528247886,0.4960422352,3.349276242
40980.0,0.5078288545,0.09963602126,3.354264239
41040.0,2.722826156,0.5342184919,3.3589412
41100.0,0.2107685345,0.04135278647,3.364161024
41160.0,2.613380872,0.5127453272,3.368266235
41220.0,2.287082604,0.448725607,3.372421344
41280.0,1.613847859,0.3166369498,3.376976594
41340.0,2.632151832,0.5164281895,3.382062003
41400.0,2.158247464,0.4234481524,3.38669776
41460.0,1.333905218,0.2617122038,3.392244763
41520.0,2.162140299,0.4242119267,3.397543873
41580.0,1.22259951,0.2398740239,3.402181046
41640.0,2.523084799,0.4950292375,3.407651761
41700.0,0.4849220486,0.09514170594,3.412476519
41760.0,1.705693072,0.3346569807,3.417957367
41820.0,2.171468082,0.4260420377,3.423346036
41880.0,0.05563746568,0.01091607077,3.428401435
41940.0,2.774199635,0.5442979684,3.433921699
42000.0,2.548730534,0.5000609307,3.438690905
42060.0,2.392755236,0.4694585773,3.443196993
42120.0,1.477636744,0.2899123291,3.447859223
42180.0,2.225155093,0.4365754293,3.452899243
42240.0,1.847985337,0.3625747232,3.458565474
42300.0,1.564435722,0.3069422886,3.463249529
42360.0,2.244454727,0.4403620174,3.468183618
42420.0,1.876636522,0.3681960855,3.473251116
42480.0,0.8465990787,0.1661027392,3.478171518
42540.0,0.1079631486,0.02118236976,3.482366131
42600.0,0.9645285301,0.1892404976,3.48701742
42660.0,2.039774904,0.4002038361,3.491616286
42720.0,2.445453085,0.4797978953,3.496330155
42780.0,2.016021717,0.3955434608,3.501249345
42840.0,0.2109874306,0.04139573388,3.506237629
42900.0,1.974979508,0.3874909796,3.511340502
42960.0,0.8277767935,0.1624098069,3.516215939
43020.0,2.483868828,0.487335064,3.521019204
43080.0,1.114344151,0.2186343224,3.52552678
43140.0,1.632249222,0.3202472973,3.53017056
43200.0,0.4335701648,0.08506646634,3.535306022
43260.0,1.689856035,0.331549754,3.540403043
43320.0,1.44550029,0.283607157,3.544519732
43380.0,0.4380192301,0.08593937295,3.549992486
43440.0,0.5530186921,0.1085022674,3.555363911
43500.0,2.066209832,0.405390369,3.560710727
43560.0,1.333345695,0.2616024254,3.565605802
43620.0,1.178117324,0.2311466189,3.570960445
43680.0,1.583842686,0.310749935,3.576157002
43740.0,1.312774701,0.2575663964,3.581636743
43800.0,0.6450110081,0.1265511598,3.586606632
43860.0,2.390949798,0.4691043504,3.591482634
43920.0,2.47292802,0.4851884775,3.596002894
43980.0,2.849072384,0.5589880018,3.601101554
44040.0,0.4430876285,0.08693379271,3.605744821
44100.0,2.449800933,0.4806509431,3.610742492
44160.0,2.882289655,0.5655052303,3.615536623
44220.0,1.318157432,0.2586224882,3.620599263
44280.0,2.491141107,0.4887618852,3.625204624
44340.0,2.752329492,0.5400070463,3.629978848
44400.0,2.641651247,0.5182919746,3.634997585
44460.0,1.841943478,0.3613893104,3.640278172
44520.0,2.371746368,0.4653366373,3.645378563
44580.0,0.4468428298,0.08767056321,3.649946098
44640.0,0.8890832572,0.1744381351,3.655002533
44700.0,1.016731195,0.1994826605,3.65991189
44760.0,2.69586751,0.5289292054,3.664513377
44820.0,0.901042039,0.1767844481,3.669708569
44880.0,1.864782803,0.3658703859,3.674042484
44940.0,1.671946317,0.3280358675,3.67944748
45000.0,1.875111243,0.3678968259,3.684754659
45060.0,1.677067398,0.3290406235,3.690303804
45120.0,0.09234051942,0.01811720991,3.695042096
45180.0,0.5269420489,0.10338603,3.700111975
45240.0,2.101476435,0.4123096766,3.704927647
45300.0,1.531765567,0.3005324042,3.709745552
45360.0,2.141213802,0.420106148,3.715130648
45420.0,1.653648031,0.3244457437,3.719957177
45480.0,2.409712437,0.4727855801,3.724635973
45540.0,0.8922196307,0.1750534915,3.729569646
45600.0,1.170533173,0.2296586085,3.734262185
45660.0,1.811148826,0.3553473997,3.738927116
45720.0,2.505664405,0.4916113563,3.744668306
45780.0,0.7881218838,0.1546295136,3.749488734
45840.0,1.543733946,0.3028806001,3.754419415
45900.0,0.1383993692,0.02715395623,3.759522553
45960.0,1.359020743,0.2666398697,3.764387197
46020.0,0.4539005044,0.08905527896,3.769468744
46080.0,0.2855315094,0.05602128213,3.77507512
46140.0,2.095204634,0.4110791492,3.780145343
46200.0,0.2862728665,0.05616673641,3.784568914
46260.0,0.5618790391,0.1102406675,3.789665475
46320.0,0.03566331596,0.006997142591,3.794537367
46380.0,1.920944268,0.3768892655,3.800022176
46440.0,0.2256814198,0.04427869456,3.804749589
46500.0,1.72857393,0.3391462052,3.809090904
46560.0,2.552785838,0.5008565814,3.814164985
46620.0,1.471965228,0.2887995777,3.818974613
46680.0,0.0844462415,0.01656835258,3.823430792
46740.0,2.069284874,0.4059936922,3.828888618
46800.0,2.929943002,0.574854817,3.83329273
46860.0,2.989404491,0.5865211611,3.838377537
46920.0,1.727036518,0.3388445649,3.843140205
46980.0,0.8754551854,0.1717643074,3.847385325
47040.0,2.97678787,0.5840457802,3.852993152
47100.0,0.0541449077,0.01062323089,3.85791374
47160.0,0.6784668727,0.1331152004,3.86356016
47220.0,2.684203481,0.5266407229,3.868807295
47280.0,2.490020501,0.4885420223,3.873857654
47340.0,1.116895507,0.2191348985,3.87837086
47400.0,1.207058545,0.2368248866,3.882781821
47460.0,1.337381378,0.2623942263,3.887674169
47520.0,2.244156746,0.4403035536,3.892316558
47580.0,2.917123927,0.5723397145,3.897633585
47640.0,2.152983176,0.4224152992,3.902640081
47700.0,2.363924832,0.463802052,3.907699831
47760.0,0.6068701564,0.1190679247,3.912023681
47820.0,0.1406732647,0.02760009453,3.917038763
47880.0,0.7957767152,0.1561313915,3.921689531
47940.0,1.149052802,0.2254441598,3.926520398
48000.0,0.5368168989,0.1053234756,3.931250104
48060.0,1.205966301,0.2366105882,3.935879757
48120.0,1.97373926,0.3872476428,3.940747425
48180.0,0.1455896837,0.02856469594,3.945401119
48240.0,1.273097994,0.2497818264,3.950019688
48300.0,1.177216931,0.2309699618,3.955097078
48360.0,1.220429426,0.2394482534,3.959804721
48420.0,2.619374577,0.513921292,3.96438386
48480.0,2.684452924,0.5266896636,3.969438771
48540.0,2.742314079,0.5380420224,3.974700448
48600.0,1.719268681,0.3373205153,3.979195391
48660.0,1.120793477,0.2198996801,3.983977973
48720.0,2.521454819,0.4947094355,3.989040816
48780.0,1.257562815,0.2467338244,3.994484222
48840.0,0.6463642208,0.1268166601,3.99898992
48900.0,1.249083707,0.2450702233,4.003596169
48960.0,1.798731539,0.3529111279,4.008509082
49020.0,0.05571207534,0.01093070918,4.013334222
49080.0,1.682364411,0.3300798974,4.018652795
49140.0,0.1162040377,0.0227992322,4.023811664
49200.0,2.634284361,0.5168465917,4.028427542
49260.0,0.7782845759,0.1526994338,4.033857049
49320.0,2.574240308,0.5050659484,4.038990241
49380.0,1.218823423,0.2391331557,4.044459761
49440.0,1.288644362,0.2528320238,4.048677147
49500.0,1.661741198,0.3260336231,4.052929195
49560.0,2.037439132,0.3997455576,4.057995219
49620.0,0.7123163639,0.1397564706,4.062633204
49680.0,1.697443426,0.3330384001,4.067986292
49740.0,0.9401411747,0.1844556985,4.073020335
49800.0,2.542235102,0.498786527,4.077770837
49860.0,2.224202416,0.436388514,4.082534348
49920.0,0.8719506767,0.1710767228,4.087310117
49980.0,0.1211258488,0.02376489153,4.09222229
50040.0,0.5858244014,0.1149387476,4.097371415
50100.0,2.242262267,0.4399318567,4.102287544
50160.0,1.487273666,0.2918030933,4.107205055
50220.0,0.4307666285,0.08451641251,4.112205638
50280.0,2.058035324,0.4037865306,4.11712682
50340.0,1.69640995,0.3328356322,4.121743715
50400.0,1.206332309,0.2366823989,4.126687662
50460.0,1.815679136,0.3562362466,4.130958799
50520.0,2.132248025,0.4183470626,4.136032552
50580.0,2.495125696,0.4895436615,4.140934832
50640.0,2.709884818,0.5316794013,4.145829588
50700.0,0.1769153716,0.03471079591,4.150903964
50760.0,0.3799672976,0.07454958379,4.155400392
50820.0,2.991346271,0.5869021384,4.160927974
50880.0,1.837545983,0.3605265218,4.166250122
50940.0,1.896421422,0.372077883,4.171147109
51000.0,1.443627288,0.283239674,4.175777813
51060.0,2.804382479,0.5502198424,4.180015534
51120.0,1.57282506,0.3085882768,4.184680546
51180.0,2.693622462,0.5284887271,4.189650359
51240.0,2.183388252,0.428380775,4.194321437
51300.0,0.3649515156,0.07160348736,4.199325955
51360.0,0.6287164461,0.1233541667,4.203715087
51420.0,1.922975162,0.3772877268,4.208316247
51480.0,2.393624078,0.469629044,4.213710381
51540.0,1.222706123,0.2398949414,4.218586736
51600.0,0.2779702364,0.05453776039,4.223655006
51660.0,2.891467994,0.5673060204,4.228634786
51720.0,2.918657794,0.5726406591,4.233781612
51780.0,0.4197599121,0.08235689474,4.238859646
51840.0,0.6982093952,0.1369886833,4.243827643
51900.0,2.403278357,0.4715232136,4.248415905
51960.0,0.02849635224,0.00559098431,4.253222473
52020.0,1.876443741,0.3681582621,4.258313921
52080.0,0.7734962968,0.1517599734,4.263801563
52140.0,1.996278409,0.3916698239,4.268500219
52200.0,1.515380034,0.2973175627,4.273360367
52260.0,2.31838869,0.454867861,4.278113413
52320.0,2.398045556,0.470496538,4.283309766
52380.0,1.393970909,0.2734970924,4.287976267
52440.0,2.679306514,0.525679938,4.2933689
52500.0,1.763841511,0.3460657045,4.298157614
52560.0,1.747328663,0.3428258836,4.303090894
52620.0,0.3215132148,0.06308089274,4.308227184
52680.0,1.256993232,0.2466220722,4.313277255
52740.0,1.082839056,0.2124530227,4.318287783
52800.0,1.031535016,0.2023871701,4.323219798
52860.0,2.659229918,0.5217409099,4.327916312
52920.0,1.365252419,0.2678625246,4.332522219
52980.0,2.996727802,0.5879579948,4.337616806
53040.0,1.441448909,0.2828122759,4.342608094
53100.0,2.968458072,0.5824114737,4.347828454
53160.0,0.975727623,0.1914377596,4.352800155
53220.0,1.760066228,0.3453249939,4.357483442
53280.0,1.110057595,0.2177933002,4.36165834
53340.0,2.301282162,0.4515115601,4.366365364
53400.0,1.910793479,0.3748976806,4.370953168
53460.0,2.711423362,0.5319812636,4.376053838
53520.0,2.613183358,0.5127065749,4.381327477
53580.0,1.326997736,0.2603569558,4.386144937
53640.0,0.3827276489,0.07509116472,4.390835847
53700.0,1.100479665,0.2159141103,4.395556596
53760.0,1.615121583,0.3168868546,4.400392464
53820.0,0.2287401379,0.04487881506,4.404892063
53880.0,1.266401079,0.2484678917,4.409400786
53940.0,0.9501958208,0.18642842,4.414832532
54000.0,2.673894083,0.524618019,4.419530056
54060.0,2.44552262,0.479811538,4.424825774
54120.0,2.05800725,0.4037810225,4.429649289
54180.0,2.726904426,0.5350186483,4.434084329
54240.0,2.519002072,0.4942282066,4.439131603
54300.0,0.6343279766,0.124455149,4.443974147
54360.0,1.60530728,0.3149612882,4.448923764
54420.0,1.909916196,0.3747255577,4.453975887
54480.0,0.9037614806,0.1773180025,4.457948297
54540.0,1.582397536,0.3104663966,4.462811572
54600.0,2.059908078,0.4041539649,4.467198947
54660.0,1.436442552,0.2818300287,4.471453937
54720.0,0.06960944542,0.01365737319,4.47590843
54780.0,1.124820792,0.2206898394,4.480821782
54840.0,0.6054311258,0.1187855869,4.485760611
54900.0,2.327145176,0.4565858836,4.490652731
54960.0,2.112013119,0.4143769739,4.495690286
55020.0,0.6402875522,0.1256244177,4.499996812
55080.0,0.618646112,0.1213783672,4.504876216
55140.0,0.5560964283,0.1091061192,4.509672899
55200.0,0.02751385453,0.005398218259,4.514672875
55260.0,2.814343787,0.5521742509,4.519481228
55320.0,0.2960564788,0.05808628114,4.524006924
55380.0,1.023610074,0.2008322964,4.52867609
55440.0,1.695966694,0.3327486654,4.533671246
55500.0,0.8868746519,0.1740048067,4.538383589
55560.0,2.890366937,0.5670899931,4.543271175
55620.0,0.04836427692,0.009489071132,4.548198081
55680.0,2.198650186,0.4313751664,4.553117855
55740.0,2.736476537,0.5368966966,4.557825686
55800.0,1.692764672,0.3321204287,4.562199214
55860.0,1.930930595,0.3788485827,4.566630174
55920.0,1.574150765,0.3088483802,4.571214717
55980.0,2.745968938,0.5387591056,4.576881726
56040.0,0.2740344747,0.05376556394,4.581691484
56100.0,0.8343685735,0.1637031141,4.586621538
56160.0,1.685009751,0.3305989131,4.59248169
56220.0,1.118966253,0.2195411789,4.598400549
56280.0,2.155787926,0.4229655911,4.602786993
56340.0,2.186222863,0.4289369257,4.607860761
56400.0,0.6552818121,0.1285662915,4.612558445
56460.0,2.316228846,0.4544440996,4.616916255
56520.0,1.614826692,0.3168289969,4.622403608
56580.0,1.009913557,0.1981450398,4.627333174
56640.0,0.1328138798,0.02605808322,4.632384345
56700.0,1.052103379,0.206422683,4.637142736
56760.0,2.621316042,0.5143022074,4.642043259
56820.0,2.303421005,0.4519312011,4.646888421
56880.0,0.7371092878,0.1446208423,4.652178732
56940.0,0.7827007127,0.1535658798,4.656869255
57000.0,0.8916995529,0.1749514523,4.662079112
57060.0,1.15132511,0.2258899866,4.667243496
57120.0,0.6954387558,0.1364450839,4.672756718
57180.0,1.34530397,0.263948639,4.677742029
57240.0,1.319130361,0.2588133767,4.682369816
57300.0,2.049031243,0.4020199299,4.68767894
57360.0,0.4572400423,0.08971049631,4.692242878
57420.0,2.496286288,0.4897713698,4.697072749
57480.0,0.9352738546,0.1835007303,4.702360735
57540.0,1.02468065,0.2010423436,4.707473401
57600.0,1.63334472,0.320462234,4.71229146
57660.0,1.622063403,0.3182488396,4.716906633
57720.0,2.883332679,0.5657098715,4.722071028
57780.0,2.634227592,0.5168354536,4.727049087
57840.0,2.813301893,0.5519698315,4.731942409
57900.0,1.713936441,0.3362743297,4.737093154
57960.0,1.941903233,0.3810014143,4.741706314
58020.0,2.353407332,0.4617385185,4.74653741
58080.0,1.266418051,0.2484712215,4.750830115
58140.0,2.707144003,0.5311416534,4.755488727
58200.0,2.526804598,0.4957590622,4.760188501
58260.0,1.544691793,0.3030685298,4.765425769
58320.0,1.198504849,0.2351466515,4.77023991
58380.0,2.94188667,0.5771981646,4.775429088
58440.0,1.188309552,0.2331463342,4.780406502
58500.0,1.307351384,0.2565023415,4.78500631
58560.0,1.173631005,0.2302664032,4.790116319
58620.0,0.3778900731,0.07414203235,4.795188066
58680.0,2.247698258,0.4409983982,4.800116267
58740.0,1.874450604,0.3677672084,4.804999022
58800.0,0.4409674414,0.08651781201,4.809807116
58860.0,0.4125317929,0.08093873777,4.814649064
58920.0,0.7387802276,0.1449486807,4.818729651
58980.0,0.6421045992,0.1259809224,4.823495916
59040.0,1.922149346,0.3771257017,4.828409908
59100.0,0.4324796979,0.08485251672,4.833491744
59160.0,1.835925285,0.3602085409,4.838317646
59220.0,1.735195623,0.3404453812,4.843142957
59280.0,0.5990070189,0.1175251771,4.848739933
59340.0,0.9214607015,0.1807905896,4.85388311
59400.0,2.023883971,0.397086035,4.858705987
59460.0,2.405528565,0.4719647044,4.863150763
59520.0,2.142334938,0.4203261147,4.868117773
59580.0,1.166263359,0.2288208711,4.872878899
59640.0,2.591597567,0.5084714426,4.877670177
59700.0,1.430237543,0.2806126059,4.882924731
59760.0,2.072101921,0.4065463968,4.887624291
59820.0,0.7207041372,0.1414021517,4.892106803
59880.0,2.313512928,0.4539112365,4.897372032
59940.0,1.42658582,0.2798961379,4.902112274
60000.0,1.450517883,0.2845916087,4.906606482
60060.0,0.7185694835,0.1409833327,4.911357417
60120.0,2.902350438,0.5694411558,4.916636859
60180.0,2.264407832,0.4442768166,4.921021451
60240.0,2.430107577,0.4767871067,4.926412735
60300.0,2.571700771,0.5045676912,4.931357187
60360.0,0.5694466408,0.1117254309,4.935616305
60420.0,0.9064793088,0.1778512404,4.941127856
60480.0,1.523255302,0.2988626903,4.945960988
60540.0,2.476207429,0.4858318975,4.950834738
60600.0,0.6942047336,0.1362029687,4.955937697
60660.0,1.018902318,0.1999086347,4.960975028
60720.0,2.754339526,0.540401415,4.965559376
60780.0,0.8381196444,0.1644390742,4.971163415
60840.0,0.4993585591,0.09797414929,4.976614826
60900.0,0.7166279482,0.1406024034,4.981338419
60960.0,2.363028727,0.4636262363,4.986021188
61020.0,2.991646304,0.5869610049,4.991693378
61080.0,2.994342191,0.5874899378,4.996820125
61140.0,2.785313357,0.5464784807,5.0025296
61200.0,0.869155588,0.1705283264,5.007000805
61260.0,1.267241311,0.2486327452,5.011833529
61320.0,2.300234894,0.4513060862,5.016892309
61380.0,1.497801847,0.2938687224,5.021979684
61440.0,1.5366737,0.30149538,5.026856508
61500.0,2.504861047,0.4914537375,5.031608086
61560.0,1.106692979,0.2171331625,5.037164144
61620.0,2.496640638,0.4898408932,5.042286536
61680.0,2.358998525,0.4628355106,5.047057856
61740.0,1.287179372,0.2525445927,5.052013996
61800.0,1.234686174,0.2422454273,5.056334121
61860.0,0.4632016721,0.09088016806,5.061663239
61920.0,0.3050437913,0.05984959185,5.066445277
61980.0,1.995972231,0.3916097517,5.07083905
62040.0,1.50974972,0.296212895,5.075823714
62100.0,2.353755213,0.4618067727,5.081091781
62160.0,0.9852956397,0.1933150045,5.085969347
62220.0,2.957842119,0.5803286238,5.09085926
62280.0,0.07153887738,0.01403592774,5.095537198
62340.0,0.1442564708,0.02830311957,5.1004501
62400.0,1.067201352,0.2093849052,5.105171842
62460.0,1.130312381,0.2217672891,5.109795918
62520.0,0.4531719814,0.08891234276,5.114742066
62580.0,1.549385271,0.3039893901,5.119259883
62640.0,2.854498999,0.5600527037,5.124502105
62700.0,0.9632117192,0.1889821393,5.129285508
62760.0,0.67247235,0.1319390751,5.13384194
62820.0,1.269769896,0.2491288536,5.138575267
62880.0,2.144819945,0.4208136732,5.143506922
62940.0,1.256150258,0.2464566807,5.148811193
63000.0,1.543848265,0.3029030297,5.153402672
63060.0,2.774538869,0.5443645262,5.158962675
63120.0,0.09073712739,0.01780262439,5.163703857
63180.0,2.224630119,0.4364724293,5.168916625
63240.0,1.339645371,0.2628384218,5.173783875
63300.0,0.1782205865,0.03496687907,5.178454382
63360.0,0.6484205153,0.1272201051,5.183537992
63420.0,1.140690598,0.2238034954,5.188519928
63480.0,2.359254689,0.46288577,5.193484392
63540.0,0.8435608366,0.1655066361,5.199511028
63600.0,2.727578828,0.535150966,5.204644203
63660.0,0.9081549776,0.1781800066,5.209349038
63720.0,2.278684554,0.4470779096,5.215034799
63780.0,1.164237277,0.2284233538,5.219930394
63840.0,0.03587197281,0.007038081065,5.224805042
63900.0,2.380202212,0.4669956741,5.230018941
63960.0,0.5050051246,0.09908200545,5.235383366
64020.0,1.061069365,0.2081818095,5.240373407
64080.0,1.107372189,0.2172664235,5.244657214
64140.0,0.3020059629,0.05925356991,5.24917749
64200.0,2.925923383,0.5740661677,5.253744813
64260.0,1.874398678,0.3677570206,5.259368264
64320.0,0.862169197,0.1691575965,5.264546635
64380.0,1.381280847,0.2710073021,5.269643128
64440.0,2.402909887,0.4714509198,5.274319504
64500.0,1.215183159,0.2384189358,5.279052373
64560.0,0.7436821383,0.1459104355,5.284684645
64620.0,2.211920475,0.4339787973,5.290296269
64680.0,2.679537352,0.5257252284,5.295404718
64740.0,1.017798649,0.199692095,5.300396079
64800.0,0.3895596406,0.07643160148,5.30484628
64860.0,0.9672776102,0.1897798671,5.309998558
64920.0,1.686490221,0.3308893813,5.315053217
64980.0,1.759225441,0.3451600314,5.319757567
65040.0,1.187395113,0.2329669212,5.325401158
65100.0,2.320924014,0.4553652916,5.33039471
65160.0,0.213031858,0.04179685054,5.335439115
65220.0,0.2809062934,0.05511381476,5.339691988
65280.0,2.730657859,0.5357550719,5.344996277
65340.0,1.784736596,0.3501653202,5.349722169
65400.0,0.1385093338,0.02717553128,5.354311626
65460.0,0.9396970936,0.1843685698,5.35948178
65520.0,0.7851524647,0.1540469136,5.364294121
65580.0,1.472412026,0.2888872396,5.368489457
65640.0,2.732573466,0.5361309139,5.373494971
65700.0,2.021341477,0.3965871978,5.37871508
65760.0,1.946648767,0.3819324881,5.383457675
65820.0,2.500854668,0.4906676859,5.38792615
65880.0,1.177270629,0.2309804975,5.392958365
65940.0,0.7530765277,0.1477536147,5.39869455
66000.0,0.5036021485,0.09880674153,5.403070727
66060.0,0.7950867762,0.1559960255,5.407246195
66120.0,0.6074800445,0.1191875847,5.412734014
66180.0,2.119667347,0.4158787335,5.417352786
66240.0,0.7928183837,0.1555509669,5.421957195
66300.0,0.7884591013,0.1546956757,5.426497283
66360.0,2.784912784,0.5463998882,5.431454357
66420.0,1.789727789,0.3511445923,5.436853644
66480.0,1.808291179,0.3547867294,5.441589121
66540.0,0.3294057585,0.06462940981,5.446357024
66600.0,1.97377553,0.387254759,5.451492248
66660.0,1.055032567,0.2069973897,5.456903946
66720.0,1.912802538,0.3752918579,5.461333508
66780.0,2.982315539,0.5851303088,5.466309075
66840.0,0.7140081592,0.1400884008,5.471230919
66900.0,2.554925435,0.5012763704,5.476017122
66960.0,2.928824103,0.574635289,5.481050095
67020.0,1.452867847,0.2850526716,5.485957092
67080.0,0.2525400409,0.04954835602,5.490600765
67140.0,1.963519212,0.3852424694,5.495226118
67200.0,2.002462226,0.3928830888,5.50004329
67260.0,1.251535223,0.2455512107,5.505018179
67320.0,0.2248057702,0.04410689211,5.509639316
67380.0,1.905714562,0.373901197,5.514379492
67440.0,0.5557089854,0.1090301029,5.519173596
67500.0,2.710199539,0.5317411495,5.52440842
67560.0,2.048142789,0.4018456152,5.529879437
67620.0,0.6570822475,0.128919537,5.534973738
67680.0,2.784887889,0.5463950038,5.539325665
67740.0,1.102208037,0.2162532169,5.544520626
67800.0,2.846168756,0.5584183098,5.54994004
67860.0,2.802903394,0.5499296458,5.555338839
67920.0,2.223940566,0.436337139,5.560588981
67980.0,2.093389269,0.4107229746,5.564809517
68040.0,1.158196723,0.2272381971,5.570015077
68100.0,1.55164665,0.3044330727,5.574630336
68160.0,0.6272534615,0.1230671291,5.579318022
68220.0,2.520617269,0.4945451082,5.584152358
68280.0,0.2424864445,0.04757584041,5.588404858
68340.0,0.09483968792,0.01860754677,5.593079739
68400.0,1.279615158,0.251060494,5.598526412
68460.0,1.956116424,0.3837900424,5.603613919
68520.0,0.4958725286,0.09729019011,5.608854925
68580.0,2.8137184,0.5520515501,5.614137529
68640.0,2.420179794,0.4748392755,5.619011228
68700.0,2.561329816,0.5025329099,5.623429013
