time_s,irradiance_Wm2,power_W,energy_Wh_cumulative
50880.0,644.4444444,11.6,85.57494444
50940.0,641.6666667,11.55,85.76785417
51000.0,638.8888889,11.5,85.95993056
51060.0,636.1111111,11.45,86.15117361
51120.0,633.3333333,11.4,86.34158333
51180.0,630.5555556,11.35,86.53115972
51240.0,627.7777778,11.3,86.71990278
51300.0,625,11.25,86.9078125
51360.0,622.2222222,11.2,87.09488889
51420.0,619.4444444,11.15,87.28113194
51480.0,616.6666667,11.1,87.46654167
51540.0,613.8888889,11.05,87.65111806
51600.0,611.1111111,11,87.83486111
51660.0,608.3333333,10.95,88.01777083
51720.0,605.5555556,10.9,88.19984722
51780.0,602.7777778,10.85,88.38109028
51840.0,600,10.8,88.5615
51900.0,597.2222222,10.75,88.74107639
51960.0,594.4444444,10.7,88.91981944
52020.0,591.6666667,10.65,89.09772917
52080.0,588.8888889,10.6,89.27480556
52140.0,586.1111111,10.55,89.45104861
52200.0,583.3333333,10.5,89.62645833
52260.0,580.5555556,10.45,89.80103472
52320.0,577.7777778,10.4,89.97477778
52380.0,575,10.35,90.1476875
52440.0,572.2222222,10.3,90.31976389
52500.0,569.4444444,10.25,90.49100694
52560.0,566.6666667,10.2,90.66141667
52620.0,563.8888889,10.15,90.83099306
52680.0,561.1111111,10.1,90.99973611
52740.0,558.3333333,10.05,91.16764583
52800.0,555.5555556,10,91.33472222
52860.0,552.7777778,9.95,91.50096528
52920.0,550,9.9,91.666375
52980.0,547.2222222,9.85,91.83095139
53040.0,544.4444444,9.8,91.99469444
53100.0,541.6666667,9.75,92.15760417
53160.0,538.8888889,9.7,92.31968056
53220.0,536.1111111,9.65,92.48092361
53280.0,533.3333333,9.6,92.64133333
53340.0,530.5555556,9.55,92.80090972
53400.0,527.7777778,9.5,92.95965278
53460.0,525,9.45,93.1175625
53520.0,522.2222222,9.4,93.27463889
53580.0,519.4444444,9.35,93.43088194
53640.0,516.6666667,9.3,93.58629167
53700.0,513.8888889,9.25,93.74086806
53760.0,511.1111111,9.2,93.89461111
53820.0,508.3333333,9.15,94.04752083
53880.0,505.5555556,9.1,94.19959722
53940.0,502.7777778,9.05,94.35084028
54000.0,500,9,94.50125
54060.0,497.2222222,8.95,94.65082639
54120.0,494.4444444,8.9,94.79956944
54180.0,491.6666667,8.85,94.94747917
54240.0,488.8888889,8.8,95.09455556
54300.0,486.1111111,8.75,95.24079861
54360.0,483.3333333,8.7,95.38620833
54420.0,480.5555556,8.65,95.53078472
54480.0,477.7777778,8.6,95.67452778
54540.0,475,8.55,95.8174375
54600.0,472.2222222,8.5,95.95951389
54660.0,469.4444444,8.45,96.10075694
54720.0,466.6666667,8.4,96.24116667
54780.0,463.8888889,8.35,96.38074306
54840.0,461.1111111,8.3,96.51948611
54900.0,458.3333333,8.25,96.65739583
54960.0,455.5555556,8.2,96.79447222
55020.0,452.7777778,8.15,96.93071528
55080.0,450,8.1,97.066125
55140.0,447.2222222,8.05,97.20070139
55200.0,444.4444444,8,97.33444444
55260.0,441.6666667,7.95,97.46735417
55320.0,438.8888889,7.9,97.59943056
55380.0,436.1111111,7.85,97.73067361
55440.0,433.3333333,7.8,97.86108333
55500.0,430.5555556,7.75,97.99065972
55560.0,427.7777778,7.7,98.11940278
55620.0,425,7.65,98.2473125
55680.0,422.2222222,7.6,98.37438889
55740.0,419.4444444,7.55,98.50063194
55800.0,416.6666667,7.5,98.62604167
55860.0,413.8888889,7.45,98.75061806
55920.0,411.1111111,7.4,98.87436111
55980.0,408.3333333,7.35,98.99727083
56040.0,405.5555556,7.3,99.11934722
56100.0,402.7777778,7.25,99.24059028
56160.0,400,7.2,99.361
56220.0,397.2222222,7.15,99.48057639
56280.0,394.4444444,7.1,99.59931944
56340.0,391.6666667,7.05,99.71722917
56400.0,388.8888889,7,99.83430556
56460.0,386.1111111,6.95,99.95054861
56520.0,383.3333333,6.9,100.0659583
56580.0,380.5555556,6.85,100.1805347
56640.0,377.7777778,6.8,100.2942778
56700.0,375,6.75,100.4071875
56760.0,372.2222222,6.7,100.5192639
56820.0,369.4444444,6.65,100.6305069
56880.0,366.6666667,6.6,100.7409167
56940.0,363.8888889,6.55,100.8504931
57000.0,361.1111111,6.5,100.9592361
57060.0,358.3333333,6.45,101.0671458
57120.0,355.5555556,6.4,101.1742222
57180.0,352.7777778,6.35,101.2804653
57240.0,350,6.3,101.385875
57300.0,347.2222222,6.25,101.4904514
57360.0,344.4444444,6.2,101.5941944
57420.0,341.6666667,6.15,101.6971042
57480.0,338.8888889,6.1,101.7991806
57540.0,336.1111111,6.05,101.9004236
57600.0,333.3333333,6,102.0008333
57660.0,330.5555556,5.95,102.1004097
57720.0,327.7777778,5.9,102.1991528
57780.0,325,5.85,102.2970625
57840.0,322.2222222,5.8,102.3941389
57900.0,319.4444444,5.75,102.4903819
57960.0,316.6666667,5.7,102.5857917
58020.0,313.8888889,5.65,102.6803681
58080.0,311.1111111,5.6,102.7741111
58140.0,308.3333333,5.55,102.8670208
58200.0,305.5555556,5.5,102.9590972
58260.0,302.7777778,5.45,103.0503403
58320.0,300,5.4,103.14075
58380.0,297.2222222,5.35,103.2303264
58440.0,294.4444444,5.3,103.3190694
58500.0,291.6666667,5.25,103.4069792
58560.0,288.8888889,5.2,103.4940556
58620.0,286.1111111,5.15,103.5802986
58680.0,283.3333333,5.1,103.6657083
58740.0,280.5555556,5.05,103.7502847
58800.0,277.7777778,5,103.8340278
58860.0,275,4.95,103.9169375
58920.0,272.2222222,4.9,103.9990139
58980.0,269.4444444,4.85,104.0802569
59040.0,266.6666667,4.8,104.1606667
59100.0,263.8888889,4.75,104.2402431
59160.0,261.1111111,4.7,104.3189861
59220.0,258.3333333,4.65,104.3968958
59280.0,255.5555556,4.6,104.4739722
59340.0,252.7777778,4.55,104.5502153
59400.0,250,4.5,104.625625
59460.0,247.2222222,4.45,104.7002014
59520.0,244.4444444,4.4,104.7739444
59580.0,241.6666667,4.35,104.8468542
59640.0,238.8888889,4.3,104.9189306
59700.0,236.1111111,4.25,104.9901736
59760.0,233.3333333,4.2,105.0605833
59820.0,230.5555556,4.15,105.1301597
59880.0,227.7777778,4.1,105.1989028
59940.0,225,4.05,105.2668125
60000.0,222.2222222,4,105.3338889
60060.0,219.4444444,3.95,105.4001319
60120.0,216.6666667,3.9,105.4655417
60180.0,213.8888889,3.85,105.5301181
60240.0,211.1111111,3.8,105.5938611
60300.0,208.3333333,3.75,105.6567708
60360.0,205.5555556,3.7,105.7188472
60420.0,202.7777778,3.65,105.7800903
60480.0,200,3.6,105.8405
60540.0,197.2222222,3.55,105.9000764
60600.0,194.4444444,3.5,105.9588194
60660.0,191.6666667,3.45,106.0167292
60720.0,188.8888889,3.4,106.0738056
60780.0,186.1111111,3.35,106.1300486
60840.0,183.3333333,3.3,106.1854583
60900.0,180.5555556,3.25,106.2400347
60960.0,177.7777778,3.2,106.2937778
61020.0,175,3.15,106.3466875
61080.0,172.2222222,3.1,106.3987639
61140.0,169.4444444,3.05,106.4500069
61200.0,166.6666667,3,106.5004167
61260.0,163.8888889,2.95,106.5499931
61320.0,161.1111111,2.9,106.5987361
61380.0,158.3333333,2.85,106.6466458
61440.0,155.5555556,2.8,106.6937222
61500.0,152.7777778,2.75,106.7399653
61560.0,150,2.7,106.785375
61620.0,147.2222222,2.65,106.8299514
61680.0,144.4444444,2.6,106.8736944
61740.0,141.6666667,2.55,106.9166042
61800.0,138.8888889,2.5,106.9586806
61860.0,136.1111111,2.45,106.9999236
61920.0,133.3333333,2.4,107.0403333
61980.0,130.5555556,2.35,107.0799097
62040.0,127.7777778,2.3,107.1186528
62100.0,125,2.25,107.1565625
62160.0,122.2222222,2.2,107.1936389
62220.0,119.4444444,2.15,107.2298819
62280.0,116.6666667,2.1,107.2652917
62340.0,113.8888889,2.05,107.2998681
62400.0,111.1111111,2,107.3336111
62460.0,108.3333333,1.95,107.3665208
62520.0,105.5555556,1.9,107.3985972
62580.0,102.7777778,1.85,107.4298403
62640.0,100,1.8,107.46025
62700.0,97.22222222,1.75,107.4898264
62760.0,94.44444444,1.7,107.5185694
62820.0,91.66666667,1.65,107.5464792
62880.0,88.88888889,1.6,107.5735556
62940.0,86.11111111,1.55,107.5997986
63000.0,83.33333333,1.5,107.6252083
63060.0,80.55555556,1.45,107.6497847
63120.0,77.77777778,1.4,107.6735278
63180.0,75,1.35,107.6964375
63240.0,72.22222222,1.3,107.7185139
63300.0,69.44444444,1.25,107.7397569
63360.0,66.66666667,1.2,107.7601667
63420.0,63.88888889,1.15,107.7797431
63480.0,61.11111111,1.1,107.7984861
63540.0,58.33333333,1.05,107.8163958
63600.0,55.55555556,1,107.8334722
63660.0,52.77777778,0.95,107.8497153
63720.0,50,0.9,107.865125
63780.0,47.22222222,0.85,107.8797014
63840.0,44.44444444,0.8,107.8934444
63900.0,41.66666667,0.75,107.9063542
63960.0,38.88888889,0.7,107.9184306
64020.0,36.11111111,0.65,107.9296736
64080.0,33.33333333,0.6,107.9400833
64140.0,30.55555556,0.55,107.9496597
64200.0,27.77777778,0.5,107.9584028
64260.0,25,0.45,107.9663125
64320.0,22.22222222,0.4,107.9733889
64380.0,19.44444444,0.35,107.9796319
64440.0,16.66666667,0.3,107.9850417
64500.0,13.88888889,0.25,107.9896181
64560.0,11.11111111,0.2,107.9933611
64620.0,8.333333333,0.15,107.9962708
64680.0,5.555555556,0.1,107.9983472
64740.0,2.777777778,0.05,107.9995903
64800.0,0,0,108
64860.0,0,0,108
64920.0,0,0,108
64980.0,0,0,108
65040.0,0,0,108
65100.0,0,0,108
65160.0,0,0,108
65220.0,0,0,108
65280.0,0,0,108
65340.0,0,0,108
65400.0,0,0,108
65460.0,0,0,108
65520.0,0,0,108
65580.0,0,0,108
65640.0,0,0,108
65700.0,0,0,108
65760.0,0,0,108
65820.0,0,0,108
65880.0,0,0,108
65940.0,0,0,108
66000.0,0,0,108
66060.0,0,0,108
66120.0,0,0,108
66180.0,0,0,108
66240.0,0,0,108
66300.0,0,0,108
66360.0,0,0,108
66420.0,0,0,108
66480.0,0,0,108
66540.0,0,0,108
66600.0,0,0,108
66660.0,0,0,108
66720.0,0,0,108
66780.0,0,0,108
66840.0,0,0,108
66900.0,0,0,108
66960.0,0,0,108
67020.0,0,0,108
67080.0,0,0,108
67140.0,0,0,108
67200.0,0,0,108
67260.0,0,0,108
67320.0,0,0,108
67380.0,0,0,108
67440.0,0,0,108
67500.0,0,0,108
67560.0,0,0,108
67620.0,0,0,108
67680.0,0,0,108
67740.0,0,0,108
67800.0,0,0,108
67860.0,0,0,108
67920.0,0,0,108
67980.0,0,0,108
68040.0,0,0,108
68100.0,0,0,108
68160.0,0,0,108
68220.0,0,0,108
68280.0,0,0,108
68340.0,0,0,108
68400.0,0,0,108
68460.0,0,0,108
68520.0,0,0,108
68580.0,0,0,108
68640.0,0,0,108
68700.0,0,0,108
68760.0,0,0,108
68820.0,0,0,108
68880.0,0,0,108
68940.0,0,0,108
69000.0,0,0,108
69060.0,0,0,108
69120.0,0,0,108
69180.0,0,0,108
69240.0,0,0,108
69300.0,0,0,108
69360.0,0,0,108
69420.0,0,0,108
69480.0,0,0,108
69540.0,0,0,108
69600.0,0,0,108
69660.0,0,0,108
69720.0,0,0,108
69780.0,0,0,108
69840.0,0,0,108
69900.0,0,0,108
69960.0,0,0,108
70020.0,0,0,108
70080.0,0,0,108
70140.0,0,0,108
70200.0,0,0,108
70260.0,0,0,108
70320.0,0,0,108
70380.0,0,0,108
70440.0,0,0,108
70500.0,0,0,108
70560.0,0,0,108
70620.0,0,0,108
70680.0,0,0,108
70740.0,0,0,108
70800.0,0,0,108
70860.0,0,0,108
70920.0,0,0,108
70980.0,0,0,108
71040.0,0,0,108
71100.0,0,0,108
71160.0,0,0,108
71220.0,0,0,108
71280.0,0,0,108
71340.0,0,0,108
71400.0,0,0,108
71460.0,0,0,108
71520.0,0,0,108
71580.0,0,0,108
71640.0,0,0,108
71700.0,0,0,108
71760.0,0,0,108
71820.0,0,0,108
71880.0,0,0,108
71940.0,0,0,108
72000.0,0,0,108
72060.0,0,0,108
72120.0,0,0,108
72180.0,0,0,108
72240.0,0,0,108
72300.0,0,0,108
72360.0,0,0,108
72420.0,0,0,108
72480.0,0,0,108
72540.0,0,0,108
72600.0,0,0,108
72660.0,0,0,108
72720.0,0,0,108
72780.0,0,0,108
72840.0,0,0,108
72900.0,0,0,108
72960.0,0,0,108
73020.0,0,0,108
73080.0,0,0,108
73140.0,0,0,108
73200.0,0,0,108
73260.0,0,0,108
73320.0,0,0,108
73380.0,0,0,108
73440.0,0,0,108
73500.0,0,0,108
73560.0,0,0,108
73620.0,0,0,108
73680.0,0,0,108
73740.0,0,0,108
73800.0,0,0,108
73860.0,0,0,108
73920.0,0,0,108
73980.0,0,0,108
74040.0,0,0,108
74100.0,0,0,108
74160.0,0,0,108
74220.0,0,0,108
74280.0,0,0,108
74340.0,0,0,108
74400.0,0,0,108
74460.0,0,0,108
74520.0,0,0,108
74580.0,0,0,108
74640.0,0,0,108
74700.0,0,0,108
74760.0,0,0,108
74820.0,0,0,108
74880.0,0,0,108
74940.0,0,0,108
75000.0,0,0,108
75060.0,0,0,108
75120.0,0,0,108
75180.0,0,0,108
75240.0,0,0,108
75300.0,0,0,108
75360.0,0,0,108
75420.0,0,0,108
75480.0,0,0,108
75540.0,0,0,108
75600.0,0,0,108
75660.0,0,0,108
75720.0,0,0,108
75780.0,0,0,108
75840.0,0,0,108
75900.0,0,0,108
75960.0,0,0,108
76020.0,0,0,108
76080.0,0,0,108
76140.0,0,0,108
76200.0,0,0,108
76260.0,0,0,108
76320.0,0,0,108
76380.0,0,0,108
76440.0,0,0,108
76500.0,0,0,108
76560.0,0,0,108
76620.0,0,0,108
76680.0,0,0,108
76740.0,0,0,108
76800.0,0,0,108
76860.0,0,0,108
76920.0,0,0,108
76980.0,0,0,108
77040.0,0,0,108
77100.0,0,0,108
77160.0,0,0,108
77220.0,0,0,108
77280.0,0,0,108
77340.0,0,0,108
77400.0,0,0,108
77460.0,0,0,108
77520.0,0,0,108
77580.0,0,0,108
77640.0,0,0,108
77700.0,0,0,108
77760.0,0,0,108
77820.0,0,0,108
77880.0,0,0,108
77940.0,0,0,108
78000.0,0,0,108
78060.0,0,0,108
78120.0,0,0,108
78180.0,0,0,108
78240.0,0,0,108
78300.0,0,0,108
78360.0,0,0,108
78420.0,0,0,108
78480.0,0,0,108
78540.0,0,0,108
78600.0,0,0,108
78660.0,0,0,108
78720.0,0,0,108
78780.0,0,0,108
78840.0,0,0,108
78900.0,0,0,108
78960.0,0,0,108
79020.0,0,0,108
79080.0,0,0,108
79140.0,0,0,108
79200.0,0,0,108
79260.0,0,0,108
79320.0,0,0,108
79380.0,0,0,108
79440.0,0,0,108
79500.0,0,0,108
79560.0,0,0,108
79620.0,0,0,108
79680.0,0,0,108
79740.0,0,0,108
79800.0,0,0,108
79860.0,0,0,108
79920.0,0,0,108
79980.0,0,0,108
80040.0,0,0,108
80100.0,0,0,108
80160.0,0,0,108
80220.0,0,0,108
80280.0,0,0,108
80340.0,0,0,108
80400.0,0,0,108
80460.0,0,0,108
80520.0,0,0,108
80580.0,0,0,108
80640.0,0,0,108
80700.0,0,0,108
80760.0,0,0,108
80820.0,0,0,108
80880.0,0,0,108
80940.0,0,0,108
81000.0,0,0,108
81060.0,0,0,108
81120.0,0,0,108
81180.0,0,0,108
81240.0,0,0,108
81300.0,0,0,108
81360.0,0,0,108
81420.0,0,0,108
81480.0,0,0,108
81540.0,0,0,108
81600.0,0,0,108
81660.0,0,0,108
81720.0,0,0,108
81780.0,0,0,108
81840.0,0,0,108
81900.0,0,0,108
81960.0,0,0,108
82020.0,0,0,108
82080.0,0,0,108
82140.0,0,0,108
82200.0,0,0,108
82260.0,0,0,108
82320.0,0,0,108
82380.0,0,0,108
82440.0,0,0,108
82500.0,0,0,108
82560.0,0,0,108
82620.0,0,0,108
82680.0,0,0,108
82740.0,0,0,108
82800.0,0,0,108
82860.0,0,0,108
82920.0,0,0,108
82980.0,0,0,108
83040.0,0,0,108
83100.0,0,0,108
83160.0,0,0,108
83220.0,0,0,108
83280.0,0,0,108
83340.0,0,0,108
83400.0,0,0,108
83460.0,0,0,108
83520.0,0,0,108
83580.0,0,0,108
83640.0,0,0,108
83700.0,0,0,108
83760.0,0,0,108
83820.0,0,0,108
83880.0,0,0,108
83940.0,0,0,108
84000.0,0,0,108
84060.0,0,0,108
84120.0,0,0,108
84180.0,0,0,108
84240.0,0,0,108
84300.0,0,0,108
84360.0,0,0,108
84420.0,0,0,108
84480.0,0,0,108
84540.0,0,0,108
84600.0,0,0,108
84660.0,0,0,108
84720.0,0,0,108
84780.0,0,0,108
84840.0,0,0,108
84900.0,0,0,108
84960.0,0,0,108
85020.0,0,0,108
85080.0,0,0,108
85140.0,0,0,108
85200.0,0,0,108
85260.0,0,0,108
85320.0,0,0,108
85380.0,0,0,108
85440.0,0,0,108
85500.0,0,0,108
85560.0,0,0,108
85620.0,0,0,108
85680.0,0,0,108
85740.0,0,0,108
85800.0,0,0,108
85860.0,0,0,108
85920.0,0,0,108
85980.0,0,0,108
86040.0,0,0,108
86100.0,0,0,108
86160.0,0,0,108
86220.0,0,0,108
86280.0,0,0,108
86340.0,0,0,108
